"id","post","native_id","article_account_id"
"5536","3M told Moskowitz that they had no stock to sell him, despite producing close to 10 million masks a day,","1601045742","1"
"5537",""" I said ... 'I have money and I'd like to purchase some of those.' They said I couldn't, they have no masks to sell me. It's criminal what is happening.""","1601045742","1"
"5538","The official said he offered to pay ""ten, sometimes twenty"" times of the standard price of the masks, but was denied.","1601045742","1"
"5539","""Since when do we have a U.S. company that sells masks and I try to offer them money and they don't sell them to me? I have to go through their authorized distributors and their only excuse is that they don't have a perfect system.","1601045742","1"
"5540","""I'm relegated to making deals with brokers at costs that are ten and sometimes 20 times the actual costs of these masks, [but] at the end of the day, regardless of the cost of this point, getting the mask is the most important and we can't even get them.""","1601045742","1"
"5541","Earlier in the week, Florida Gov. Ron DeSantis said his state was on the hunt for N95 masks and called the procurement process ""shady as hell,"" adding that despite ordering ""so many,"" they only get a little bit here and a little bit there.”","1601045742","1"
"5542","Clips the guitarist shared to Instagram shows a selfie he had taken while donning a face mask. He also shared a video of his view while being wheeled around a hospital floor.","1601086201","1"
"5543","The World Health Organization and the U.S. Centers for Disease Control and Prevention have said that face masks should be reserved for health care workers, the sick and people caring for them. However, now more health officials are considering if the public should be wearing them too.","1601129874","1"
"5544","As of Thursday, there were more than 237,000 coronavirus cases in the U.S., and more than 5,718 deaths. And as the number rises, doctors and health officials are considering expanding guidelines surrounding the usage of face masks.","1601129874","1"
"5545","The White House, with guidance from the Centers for Disease Control and Prevention, is expected to announce a new policy, that would advise Americans to wear cloth masks in an effort to prevent the spread of COVID, 19, according to a federal official familiar with the policy, as first reported by Statnews.","1601129874","1"
"5546","More Americans are making their own face masks amid shortages. (AP Photo/Dmitri Lovetsky)","1601129874","1"
"5547","While masks are not considered an effective form for preventing someone from contracting COVID-19, wearing one may potentially prevent asymptomatic patients from spreading the virus. Americans have started making at-home versions of masks using fabric or bandanas to help prevent the spread of the disease with the ongoing shortage of medical masks, including N95 respirators and loose-fitting surgical masks.","1601129874","1"
"5548","Here’s where major health officials, agencies and leaders stand on whether or not the public should wear face masks:","1601129874","1"
"5549","The CDC says on its website: “If you are sick you should wear a facemask, if available when you are around other people (including before you enter a healthcare provider’s office). If you are caring for others: If the person who is sick is not able to wear a facemask (for example, because it causes trouble breathing), then as their caregiver, you should wear a facemask when in the same room with them. During a public health emergency, facemasks may be reserved for healthcare workers. You may need to improvise a facemask using a scarf or bandana.”","1601129874","1"
"5550","The organization says on its website: “If you are healthy, you only need to wear a mask if you are taking care of a person with the suspected 2019-nCoV infection.”","1601129874","1"
"5551","WHO advises wearing a mask if you are coughing or sneezing and says: “Masks are effective only when used in combination with frequent hand-cleaning with alcohol-based hand rub or soap and water. If you wear a mask, then you must know how to use it and dispose of it properly.”","1601129874","1"
"5552","Scott Gottlieb, the former commissioner of the FDA, co-wrote a report saying “everyone, including people without symptoms, should be encouraged to wear nonmedical fabric face masks while in public.”","1601129874","1"
"5553","Dr. Anthony Fauci, the director of the National Institute of Allergy and Infectious Diseases, said on Tuesday that the White House Coronavirus Task Force is actively discussing the potential to expand guidance on face masks, though health care workers are still the priority amid the ongoing shortage of personal protective equipment.","1601129874","1"
"5554","Surgeon General Jerome Adams initially advised against the general public wearing face masks stating that they are ""not effective in preventing the general public from catching coronavirus."" However, on Wednesday he asked the CDC to reconsider.","1601129874","1"
"5555","President Trump on Wednesday, when asked if people should be wearing face masks, said it wouldn't hurt, and that a scarf would be suitable if wearing them en masse took away from the supply needed by health care workers.","1601129874","1"
"5556","The campaign #Masks4All on social media, started by the University of San Francisco research scientist Jeremy Howard, and a member of the World Economic Forum's Global AI Council, encourages people to make their own face masks at home so that medical workers have access to personal protective equipment.","1601129874","1"
"5557","Cancer patients are considered at a higher risk for severe illness should they contract the novel coronavirus. Thus, doctors treating Wyant had to take extra precautions – such as wearing a mask and observing social distancing measures – to ensure she could still receive her treatments, while she underwent five days a week for five consecutive weeks, according to the post.","1601145439","1"
"5558","Elsewhere, incidents have broken out over the use of face masks during the pandemic.","1601173508","1"
"5559","In Oklahoma, the city of Stillwater lifted a coronavirus mask requirement last week following reports of physical confrontations — and a threat of violence involving a gun -- at reopened stores and restaurants. In Alabama, an off-duty police officer recently was captured on video appearing to body-slam a shopper at a Walmart store after she allegedly refused to wear a face mask and became disorderly, authorities said.","1601173508","1"
"5560","Biden was wearing a mask as he appeared on camera from his home in Wilmington, Delaware, but removed it before making his speech. He was mocked by the Trump campaign.","1601307751","1"
"5561","The president has face scrutiny and criticism for refusing to wear a mask in public.","1601307751","1"
"5562","A man wearing a face mask delivers eggs to Christians before a drive-in worship service to celebrate an Easter at a public parking lot in Seoul, South Korea, Sunday. (AP Photo/Ahn Young-joon)","1601334381","1"
"5563","In Japan, emergency medical groups warned that Japanese health care facilities are getting stretched thin amid a surge in coronavirus patients. They said masks and surgical gowns were running short.","1601334381","1"
"5564","**Want FOX News Halftime Report in your inbox every day? Sign up here.**PRESENTING YOUR PRESIDENTIAL POWER RANKINGSIn times of testing the rhythms of normal life can be a comfort, so let then the return of the Halftime Report Power Rankings be a comfort to you.We’re going to start our rankings for this election cycle with, what else, the Electoral College. We hope what you find below to be self-explanatory, but first a few notes for users.We have sorted the 50 states and the District of Columbia into five categories: Those states Democrat Joe Biden is likely to win, those states in which Biden has an advantage but the race is competitive, or there is a “lean,” those states that are pure toss ups, those states that are leaning toward President Trump but remain competitive and those states that are likely to vote for the incumbent.As you will see, there are more than enough electoral votes in the toss up category to put both sides within reach of victory. But you will also see that Democrats are starting with an advantage. Taken together “likely” and “lean” Democratic states account for 249 electoral votes, just 21 shy of the needed 270.Republicans open the bidding with 186 electoral votes on their side of the ledger, but that is typical of a party that tends to fare poorly in densely populated areas. Democrats can rely on behemoths like New York and California while Texas is the only reliably red state among those with 20 or more electoral votes. Every presidential election is a test of whether Republicans can bring enough medium sized swing states together to get the job done.We have ranked the states in the “toss up” category based on their competitiveness, that is to say in order of which states we think are the closest. The “lean” states are only listed by their number of electoral votes and the “likely” states are just by alphabetical order. You will find the most competitive states at the top of the note and the others below the fold.You will probably disagree with our judgement. That’s good! We rely on our readers to not only keep us honest in our assessments, but also to tell us what they are seeing and hearing in their own necks of the woods. Write to us and tell us what you think. Please remember that it’s early, very little polling has been done so far and the political consequences of an unprecedented shutdown make for a very volatile environment. We expect these rankings to change and change often.That’s all part of the fun.TOSS UPS(103 electoral votes)WISCONSIN10 electoral votes2016 results: Trump 47.2 percent, Clinton 46.5, others 6.3 percentPerhaps no state has been so narrowly divided for so long as Wisconsin. Big wins by Barack Obama in 2008 and 2012 convinced Democrats that the Badger State was safe territory, but Obama’s winning coalition departed with him, putting the state back on a knife’s edge. George W. Bush missed here by less than half of a point in both of his runs and even a casual observer of state politics know that it’s ugly business. The recent brawl over holding an in-person primary election during the coronavirus lockdown was proof enough of that. Wisconsin looks to us like Trump’s best bet to hold on to one of the three “blue wall” states he flipped in 2016. It’s substantially whiter than Pennsylvania and Michigan and the Republican machine in the state is well oiled. Biden, though, sees plenty of promise. Clinton missed Obama’s 2012 number by nearly a quarter million votes – 10 times Trump’s margin of victory.OHIO18 electoral votes2016 result: Trump 51.3%, Clinton 43.2%, others 5.5%For the first time in more than two decades, the Buckeye State was not at the heart of the presidential battleground map in 2016. Donald Trump opened up a lead coming out of his nomination at the Republican National Convention in Cleveland and never looked back. Trump went on to rack up an 8-point victory, the largest victory margin by a presidential candidate in Ohio since George H.W. Bush in 1988. But now, like Bush, Trump is facing a potential reversal in Ohio as an incumbent. Democrats on the state and federal level have shown strongly in the past four years, particularly pro-union Sen. Sherrod Brown. The key battleground between Trump and Joe Biden will be the state’s northern tier, home to eight of the nine counties that went from red to blue from 2012 to 2016. Voters who live around Toledo and Cleveland, your break is over. It’s back to being at the center of the storm.FLORIDA29 electoral votes2016 result: Trump 48.6%, Clinton 47.4%, others 4%With a massive cache of 29 electoral votes and a long history of excruciatingly close elections, including the hanging chads of 2000, the Sunshine State is the king of the swing states. Since George W. Bush’s 537-vote victory 20 years ago, the state has split evenly for Republican and Democratic presidential candidates. The past two elections were both decided by less than 2 points. In 2016, it looked for a time like Donald Trump might be on his way to a big (by Florida standards) win, but the race closed at the end and finished as a nail-biter. Since then, Republicans have prospered in Florida, with statewide wins for Senate and Governor despite headwinds in 2018. But 2020 promises a return of the old Florida model in which the Democratic strongholds of the south match up with Republican districts to the north with the prime battle zone along the I-4 corridor through Tampa and Orlando.ARIZONA11 electoral votes2016 result: Trump 48.1%, Clinton 44.6%, others 7.3%Arizona has about as much experience with swing-state politics as it does with blizzards, but it’s time to start shoveling. In the past 70 years, just one Democrat has carried the Grand Canyon State: Bill Clinton nipped Bob Dole in Clinton’s 1996 re-elect. Otherwise, Barry Goldwater’s home state has been a bastion for not just Republicans, but conservatism. Trump’s comparatively weak performance in 2016 is owed to several factors, including the decision by many traditional conservatives to vote for a third party or sit out the race in protest of Trump’s candidacy. But the main driver of political change in the state has been the influx of Americans from other states into Arizona. With a growing economy and an attractive climate for retirees, the state’s population has increased by 50 percent since the turn of the century. Over the same period, the state’s Hispanic population increased from 25 percent to 31 percent.PENNSYLVANIA20 electoral votes2016 election result: Trump 48.2%, Clinton 47.5%, other 4.3%There are a lot of ways to explain how Democrats settled on Biden for their nominee, but none of them is as clear as Pennsylvania’s 20 electoral votes. A native of Scranton in the state’s industrial east, Biden typifies the traditional Democratic politics of the state: moderation, blue-collar appeal and a folksy style. Hillary Clinton’s loss in big, blue Pennsylvania was a low point for the modern Democratic Party, one they believe Biden will reverse. But Trump is not without advantages. Those same voters who had supported Democrats like Biden in the past show a strong affinity for the incumbent. The reality may be that Democrats have lost places like Wilkes-Barre and Scranton and will have to make up the difference elsewhere. Key battlegrounds will be in the Philadelphia and Pittsburgh suburbs where Republicans must stop their ongoing losses and in urban centers where Democrats must energize African-American voters who were cool on Clinton.NORTH CAROLINA15 electoral votes2016 election result: Trump 49.8%, Clinton 46.2%, other 4%The Tar Heel state was part of the Solid South for Republicans for 40 years until Barack Obama’s narrow win in 2008. Republicans brought the state back with small margins in the next two contests, but North Carolina is back in play in a big way. With a Democratic governor, a competitive race for freshman Sen. Thom Tillis’ seat and rough parity in voter registrations, Carolina Blue looks very possible. Like Obama before him, Trump is going to be re-nominated in Charlotte, but hopes to avoid Obama’s fate in November here. Charlotte matters bigly. Its county, Mecklenburg, was a rare bright spot for Hillary Clinton, who outperformed Obama in the Queen City’s suburbs. If Biden can expand her edge with the state’s large number of affluent voters and reverse some of her slide with black turnout, this will get to be a close race very quickly.THE RULEBOOK: AIN’T THAT THE TRUTH“Man is very much a creature of habit. A thing that rarely strikes his senses will generally have but little influence upon his mind.” – Alexander Hamilton, Federalist No. 27TIME OUT: CHEERS, MARJORIE BBC: “Standing in the packed streets of Versailles, France, 75 years ago, Marjorie Morgan celebrated VE Day. Just hours before, she had driven an Allied general to Reims, and stood outside as a German general signed the unconditional surrender to end World War Two in Europe. ‘To me it was just a job, it was something you think about afterwards,’ she said. While the 98-year-old believes there was nothing remarkable about her role during the war, hers is one of the many incredible stories of sacrifice made by people from communities across Wales all those years ago. Today, like others who remember that time, Marjorie will celebrate the anniversary of VE Day on a much smaller scale… Marjorie, like thousands of women, joined the Auxiliary Territorial Service (ATS), the women's branch of the British Army during the war effort. After spending years as an army driving instructor, by 1945 she was driving generals, and ended up driving to the Supreme Headquarters Allied Expeditionary Force (SHAEF) in Reims, where General Alfred Jodl, German Chief of Operations, signed the unconditional surrender.”Flag on the play? - Email us at HALFTIMEREPORT@FOXNEWS.COM with your tips, comments or questions.SCOREBOARD Average approval: 45.2 percentAverage disapproval: 50 percentNet Score: -4.8 pointsChange from one week ago: no change in points[Average includes: CNBC: 46% approve - 54% disapprove; Monmouth University: 44% approve - 51% disapprove; PRRI: 43% approve - 54% disapprove; IBD: 44% approve - 44% disapprove; Gallup: 49% approve - 47% disapprove.]  WANT MORE HALFT","1601349903","1"
"5565","A United States Postal worker makes a delivery with gloves and a mask in Warren, Mich., Thursday, April 2, 2020.(AP Photo/Paul Sancya)","1601360031","1"
"5566","Those measures, according to USPS, include distributing masks, gloves and cleaning and sanitizing products to more than 30,000 locations, adhering to official CDC guidelines regarding social distancing by adding ""signage, floor tape, and “cough/sneeze” barriers"" in retail and mail processing facilities, eliminating a requirement that customers must sign for packages, updating cleaning policies, updating leave policies ""to allow liberal use of leave"" and providing 80 hours of paid leave to non-career employees for ""issues related to COVID-19"" and allowing some employees to work remotely.","1601360031","1"
"5567","A United States Postal worker makes a delivery with gloves and a mask in Philadelphia Thursday. (AP Photo/Matt Rourke)","1601360031","1"
"5568","— Do wear a face mask at all times.","1601361333","1"
"5569","— Do test the use of face masks to ensure they don't interfere with workflow.","1601361333","1"
"5570","A man wearing a protective face mask looks at his phone while walking in the Downtown Eastside of Vancouver, British Columbia, Friday, April 10, 2020. (Darryl Dyck/The Canadian Press via AP)","1601483160","1"
"5571","“I have been long concerned about this virus for a long time,” she said. “When I came from LA two and a half months ago in a mask and gloves I was derided by LAX staff, and by people when I was going to restaurants with wipes. In the war, I was evacuated 12 times. I never saw a banana until after the war. For a long time, we were in Brighton, we’d look out at the sea and the wonderful beaches and we couldn’t go out there. All you could see was barbed wire, rather like today.”","1601502676","1"
"5572","Love said his temperature was taken and when he got inside, he had his own half-court to work out on while an assistant coach wearing gloves and mask assisted him while he drilled.","1602135457","1"
"5573","""I had [Cavs assistant coach] Dan Geriot at my basket and having him rebound and pass me the ball with a mask and gloves on. It's just odd. It's just weird.""","1602135457","1"
"5574","Fauci, director of the National Institute of Allergy and Infectious Diseases (NIAID), will continue to go to the White House for relevant meetings and will likely wear a mask, as he is entering a ""modified"" quarantine after having ""limited"" exposure to the virus at the White House, Fox News is told.","1602225449","1"
"5575","The president and vice president, along with those in their close circle, are tested daily for coronavirus, an administration official has told Fox News. Pence and Trump have also been criticized for not wearing face masks or coverings when in public.","1602225449","1"
"5576","JACKSONVILLE, Fla. -- Kicks, punches and grunts echoed through the empty arena. Coaches, commentators and camera clicks resonated like never before. Blood, sweat, swollen eyelids and face masks signaled the return of UFC, the first major sporting event to resume since the coronavirus shuttered much of the country for nearly two months.","1602317481","1"
"5577","Many of those in attendance Saturday wore masks and gloves, although several were seemingly exempt from the mandate. Referees, ring announcer Bruce Buffer, other officials inside the octagon and the ring girl were unmasked. Play-by-play commentator Joe Rogan, who initially was supposed to interview winners remotely, ended up doing them inside the octagon.","1602317481","1"
"5578","Trump has resisted wearing a mask, and in a meeting with the nation’s top military leaders Saturday evening, he did not wear a mask during the brief portion that reporters were allowed to view. The generals around Trump also did not wear a mask, but participants did sit a few feet away from each other.","1602383407","1"
"5579","Restaurants will not be crowded with families on Sunday. Flowers will most likely be delivered by someone wearing a face mask and gloves. And instead of gathering together in churches, parks or homes as they used to, many families will be wishing mom a happy day through a glass window or from the front porch, standing six feet away.","1602529445","1"
"5580","Police said another 23-year-old man was arrested in the western city of Dortmund after allegedly attacking a TV crew. Protesters in Cologne allegedly were encouraging those entering newly reopened shops to remove their face mask, according to authorities.","1602685670","1"
"5581","Authorities arrested a Connecticut man after he allegedly committed a series of crimes after being kicked out of a McDonald’s restaurant for not wearing a mask. The suspect reportedly broke a window at the fast-food joint and then stole several pairs of women’s underwear at a nearby store.","1602685655","1"
"5582","Authorities took Jason Daddario into custody after the incident at a McDonald’s in Brooklyn, Conn., AP News reports. According to reports, he had been kicked out of the restaurant for refusing to wear a mask, despite a statewide order. After leaving the restaurant, he reportedly broke one of its windows with a rock.","1602685655","1"
"5583","Connecticut Gov. Ned Lamont had previously issued an executive order that face masks must be worn while in public and proper social distancing cannot be followed as part of the state’s efforts to slow the spread of the coronavirus.","1602685655","1"
"5584","Fauci, the director of the National Institute of Allergy and Infectious Diseases [NIAID], and other members of the White House coronavirus task force have gone into a ""modified"" quarantine after being exposed to a person who was infected with the contagion, officials said, adding that he has tested negative and will continue to go to the White House for relevant meetings and likely will wear a mask.","1602711732","1"
"5585","The president and vice president, along with those in their close circles, were being tested daily for coronavirus, an administration official has told Fox News. Pence and Trump have faced criticism for not wearing face masks or coverings at times when in public.","1602711732","1"
"5586","Many people in attendance wore masks and gloves, but referees, ring announcer Bruce Buffer and the ring girl were unmasked. Workers cleaned the cage floor between fights and wiped down the padded parts of the octagon between each round.","1602746452","1"
"5587","Investigators said they had encountered difficulties capturing him because of his knowledge of the dark web and his use of communication software such as Tor to mask his digital footprint.","1602819348","1"
"5588","HONG KONG, CHINA - 2020/01/30: People seen wearing surgical masks while they stock up their food supply at a market store selling fresh pork meat in a local market. (Photo by Geovien So/SOPA Images/LightRocket via Getty Images)","1602871032","1"
"5589","A traveler wears a face mask as he walks outside of the Beijing Railway Station in Beijing, Monday, Jan. 20, 2020. (AP Photo/Mark Schiefelbein)","1602871032","1"
"5590","If the public had been warned a week earlier to take actions such as social distancing, mask wearing and travel restrictions, cases could have been cut by up to two-thirds, one paper later found. An earlier warning could have saved lives, said Zhang, the doctor in Los Angeles.","1602871032","1"
"5591","In this Thursday, Jan. 30, 2020, file photo, people line up to buy face masks at a cosmetics shop in Hong Kong. (AP Photo/Kin Cheung, File)","1602871032","1"
"5592","California Gov. Gavin Newsom is facing pushback as state lawmakers have begun demanding details of his nearly $1 billion deal to receive 200 million masks per month from a Chinese manufacturer.","1602987328","1"
"5593","Around the same time, the company said on its website that it had converted one of its manufacturing facilities into “the world’s largest mass-produced face masks plant,” adding that it would make 5 million masks per day in the fight against the spread of the virus.","1602987328","1"
"5594","After announcing the deal, MSNBC’s Rachel Maddow pressed Newsom for details, though he would only say he had decided to utilize “the purchasing power” of California “as a nation-state,” and that of the 200 million masks, 150 million would be N95 masks and the remainder would be surgical masks.","1602987328","1"
"5595","“We don’t have any information as to how many masks we’re buying, who we’re buying them from, at what price … What are we obligated? For how long are we obligated?”","1602987328","1"
"5596","Senate Budget Committee Chairwoman Holly Mitchell (D-Los Angeles) sent a letter to the Newsom administration requesting full details, including quality standards and price per mask.","1602987328","1"
"5597","The state’s chief deputy director of the Office of Emergency Services told senators via videoconference that providing all specifics of the deal would risk disrupting the supply line of masks to the state.","1602987328","1"
"5598","A BYD spokesperson referred all questions about negotiations over the purchase of masks to Newsom’s office when reached by the Times.","1602987328","1"
"5599","The lines were long and it appeared that in some cases social distancing was not enforced. Some customers were without masks.","1603041154","1"
"5600","Freed sought to hold outdoor one-on-one Bible studies with only one meeting per day. He said he would follow the Centers for Disease Control and Prevention guidelines that include wearing a mask and gloves and keeping a distance of at least six feet.","1603355643","1"
"5601","As for experts telling you that there was no proof masks help you reduce transmission? That claim, on its face (no pun), makes little sense.","1603381742","1"
"5602","Well, the experts operated on a sufficiently plausible belief that if you or I were wearing a mask it would mean fewer masks for nurses or caregivers.","1603381742","1"
"5603","I accepted that lie completely. They also said that we – the United Republic of Morons – wouldn’t know how to use a mask effectively. Which is hilarious: given that even a dolt like me can operate a car and an electric toothbrush.","1603381742","1"
"5604","We know masks reduce transmission. After all, you cover your mouth with your arm (not the hand!) when you cough or sneeze. Any obstacle, even one with a high fallibility rate of prevention, creates some friction between your action (a cough) and a consequence (droplets ending up on your friend).","1603381742","1"
"5605","Even a crappy fence is better than no fence (a burglar loses time and effort navigating that fence). It's the same thing with masks and viruses.","1603381742","1"
"5606","Doctors and nurses don't wear masks because it's Halloween. Barriers work.","1603381742","1"
"5607","Problem was, no one could get masks in mass quantities. We don't need millions, we really need billions.","1603381742","1"
"5608","Now we realize that masks were needed, and could have cut viral transmission.","1603381742","1"
"5609","If the experts had leveled with us, and said, “You know what, we don’t have enough masks for you guys; We need them for health workers. Meanwhile, try making one of your own, something reusable. There are YouTube videos that show you how to make one yourself.”","1603381742","1"
"5610","Remember how the beeping noise in your car was there to remind you to strap yourself in? We could probably use the same idea when it comes to washing our hands, touching faces, tossing our dirty masks. I also see doorknobs disappearing, replaced with doors that require no hand involvement at all.","1603381742","1"
"5611","Guests who had secured tickets for reopening day were subjected to a number of newly implemented health and safety protocols, including mask requirements, new social-distancing rules and temperature screenings. A reservation system also helped to stagger guests’ arrivals at the park, which was limiting its normal capacity (80,000) to just 30 percent.","1603408794","1"
"5612","The Centers for Disease Control and Prevention (CDC) guidelines suggest that asymptomatic health care professionals (HCP) ""with a recognized COVID-19 exposure might be permitted to work in a crisis capacity strategy to address staffing shortages if they wear a face mask for source control for 14 days after the exposure."" (Fourteen days is the known incubation period for the disease regardless of whether an infected person exhibits symptoms or not.)","1603435476","1"
"5613","If recovering from coronavirus, they ""must wear a face mask for 14 days following onset of illness.""","1603435476","1"
"5614","Several New York-based home care and assisted living services contacted by Fox News affirmed that they follow the state protocols and the seven-day time frame along with ensuring the other actions such as wearing a mask are adhered to by their employees.","1603435476","1"
"5615","Johnson said people should apply ""good, solid British common sense"" when applying the new rules. He added that wearing a face mask is encouraged in public places where social distancing proves difficult, noting that those caught without one would not be fined.","1603489073","1"
"5616","A nurse in California died two weeks after she treated a “code blue” coronavirus patient without wearing proper personal protective equipment (PPE), with her colleagues saying she would have lost valuable time if she had waited to find an N95 mask before helping the patient who required immediate resuscitation and ventilation.","1603561010","1"
"5617","In early April, Celia Marcos, 61, a longtime nurse at Hollywood Presbyterian Medical Center in Los Angeles, was on duty overseeing a man with a COVID-19 infection when she became aware that he had stopped breathing. Only wearing a surgical mask, Marcos rushed in to treat him — knowing that performing chest compressions would likely release infectious particles into the air, putting her at risk for contracting the novel virus herself, The Los Angeles Times reported.","1603561010","1"
"5618","Surgical masks are not designed for use as particulate respirators and do not provide as much respiratory protection as an N95 respirator.","1603561010","1"
"5619","“Celia was called to a COVID-19 isolation room while wearing only a surgical mask — not the required N95 respirator, gown, face shield, and booties that her hospital should have given her for her protection,” said SEIU 121 President Nina Wells, in a statement to the outlet. “Now we know she gave her life to try to save a life.”","1603561010","1"
"5620","      Poland's ruling party leader Jaroslaw Kaczynski, left, and a member of the ruling party, wearing a mask, pray at the monument to the late President Lech Kaczynski, the party leader's twin, killed with 95 others in a plane crash April 10, 2010 in Russia, on Sunday in Warsaw. Poland was to hold presidential election Sunday but the anti-coronavirus lockdown and political infighting made it impossible and there is no voting. (AP Photo/Czarek Sokolowski)","1603582950","1"
"5621","Staffers at the White House were instructed on Monday to wear masks while at work or on their way to work in order to prevent the transmission of the novel coronavirus after several people working in the building were reported to have contracted the disease, Fox News is told.","1603665323","1"
"5622","The White House is now providing employees with masks and asking people to practice social distancing, sources said. Anecdotal reports from inside 1600 Pennsylvania Ave. on Monday said that many more people were seen with facial coverings.","1603665323","1"
"5623","Despite the number of people working at the White House who have become ill with COVID-19 or who have been in contact with someone who has, Trump has refused to don a mask – even during a recent trip to a Honeywell facility in Arizona, although he did wear goggles. Pence has at times refused to wear a mask during trips outside of the White House, including during a trip to the Mayo Clinic. (He later expressed regret and wore a mask at a subsequent event).","1603665323","1"
"5624","Villanueva said surveillance video captured last month at the Pitchess Detention Center in Castaic shows inmates huddled in a common area drinking from the same container and passing around a mask in an attempt to elevate their temperatures, he said in a virtual press conference.","1603680081","1"
"5625","Sheriff Alex Villanueva said Monday that surveilance video taken in April at the Pitchess Detention Center in Castaic showed inmates drining from the same container and passing around a mask in a bid to raise their temperatures.","1603891831","1"
"5626","“He said that wearing the hood was not intended to be a racial statement. In summary, he said, ‘It was a mask and it was stupid.'”","1603934439","1"
"5627","Another line of media criticism is that Trump is setting a poor example by not wearing a mask; neither did Katie Miller, when she briefed reporters last week and joked about not having the virus. It’s true that this is a violation of CDC guidelines about wearing a mask in public places, and that perhaps the president is worried about projecting the wrong image. But there’s also a “gotcha” aspect to it.","1604022516","1"
"5628","Politico notes that Maryland Rep. Andy Harris complained that “the media has a vested interest in making things sound worse so that you tune in the next day.” The anesthesiologist also joined a “reopen America” protest, delivering a full-throated speech without a mask.","1604022516","1"
"5629","""When the press, on one hand, say: 'Why don't you wear a mask? Why don't you do greater things to protect yourself?' Then they start doing more testing. And now they complain and they say, 'Well, you know, you get more tests than anybody else.' I think the president was absolutely right to walk out on these goons,"" he stated.","1604329866","1"
"5630","And he scolded Trump, saying: “the president should follow the rules instead of showing up at places without a mask.”","1604357296","1"
"5631","      Park Ranger Tyler Gagat wears a protective face mask as he monitors activity at the Flamingo boat ramp during the new coronavirus pandemic in Everglades National Park in Florida, on May 4, as the park gradually reopens to the public in phases. (AP Photo/Lynne Sladky, File)","1604384592","1"
"5632","The actor often releases short videos on his channel, including a series in which he pretends to be the sound guy on famous movie sets such as “A Star is Born” and “Joker.” His latest, titled “Out of Touch,” directly mocks people who are harshly judging others for not wearing masks or practicing social distancing in public spaces amid the ongoing COVID-19 pandemic.","1604508800","1"
"5633","The short then cuts to ""six hours earlier,"" where it’s revealed that the two men were seen by others shaking hands in a park amid the coronavirus pandemic, clearly not practicing proper social distancing. One passerby in a mask and gloves calls 911 and reports the hand shakers to the authorities, resulting in the lengthy chase.","1604508800","1"
"5634","Paul – who is an ophthalmologist – also argued that people who have had the virus and recovered are now immune from contracting it again. This has been a frequent claim from the Kentucky Republican and was his main argument for why he did not wear a face mask when Senate returned to session last week.","1604551236","1"
"5635","The three-part swimwear comes with a traditional matching bikini top and bottom, as well as a third component: a matching face mask.","1604601501","1"
"5636","      Scaramuzzo posted photos of her mask creations on her business' social media pages, where they received positive feedback, she said, thus birthing the “trikini” idea","1604601501","1"
"5637","Back when the coronavirus pandemic first hit, Scaramuzzo was forced to halt production on her bikini line at her small artisan shop. In order to keep her spirits high, she told the outlet she and her family made masks with the materials they had.","1604601501","1"
"5638","Scaramuzzo posted photos of her mask creations on her business' social media pages, where they received positive feedback, she said, thus birthing the “trikini” idea.","1604601501","1"
"5639","      The three-part swimwear comes with a traditional matching bikini top and bottom, as well as a third component: a matching face mask.","1604601501","1"
"5640","Daily temperature checks, providing face masks, disinfecting surfaces, and keeping workers at least six feet apart are all ways to help prevent the spread of the virus, experts with the Ohio State Wexner Medical Center say, as well as making healthy lifestyle choices — such as keeping stress in check, eating healthfully, and getting enough sleep.","1604647306","1"
"5641","""Just because there’s an ease on restrictions doesn’t mean the threat is gone. You still need to take precautions – wash your hands for 20 seconds while taking five big deep breaths, keep sanitizer and disinfecting wipes handy and clean surfaces often. Wear a mask and avoid shaking hands in common areas, meetings or when interacting with customers,"" they said.","1604647306","1"
"5642","A Chinese man is recovering from surgery after his lung collapsed following a 2.5-mile run in Wuhan, the initial epicenter of the coronavirus pandemic, while wearing a face mask last week, hospital officials said Monday.","1604836167","1"
"5643","The patient underwent surgery and was listed in stable condition, the hospital said. Officials believe the life-threatening condition was caused by his wearing of a mask while running.","1604836167","1"
"5644","The hospital said the man began running around two weeks ago, slowing increasing his distance with each outing. He wore a mask each time because of the severity of the pandemic in Wuhan.","1604836167","1"
"5645","""And now even the mask wearing is getting politicized, where if you want to wear a mask, you wear a mask, you're a liberal. And if you don't, you're conservative. And that's just not true.""","1604836148","1"
"5646","McConaughey added that following social distancing guidelines and using masks were short term solutions to help ""science catch up.""","1604836148","1"
"5647","Counterfeit N95 masks are making their way into the U.S. health care system and into the hands of those working on the front lines to fight coronavirus, despite U.S. customs investigations on imports, an investigation by The Associated Press found.","1604847616","1"
"5648","N95 masks or respirators are face protectants that meet the National Institute for Occupational Safety and Health (NIOSH) standards on air filtration, filtering “at least 95 percent of airborne particles.”","1604847616","1"
"5649","In recent weeks, counterfeit masks that appear visibly similar have been distributed to health care workers who rely on these shields to ensure their safety against the coronavirus, The Associated Press reported Tuesday.","1604847616","1"
"5650","But there is one distinct difference between the fraudulent masks and the authentic respirators: ear loops. ","1604847616","1"
"5651","Ear loops are a cheaper way to make the masks because they are attached with glue, whereas NIOSH-authenticated N95 masks have two bands that stretch behind the head and “must be stitched, stapled of soldered,” in order to achieve a tighter seal between the mask and the face, according to The AP.","1604847616","1"
