,id,article_id,attribute,code,confidence,session_id,datetime
5983,6054,8366,mw_attention_uncomfortable,2,7,40617,2023-09-27 13:32:20
5984,6055,8366,mw_independence_authority,2,5,40617,2023-09-27 13:32:20
5985,6056,8366,mw_inconvenience_hassle,2,7,40617,2023-09-27 13:32:20
5986,6057,8366,mw_appearance,2,7,40617,2023-09-27 13:32:20
5987,6058,8366,mw_access_cost,2,6,40617,2023-09-27 13:32:20
5988,6059,8366,mw_compensation,2,7,40617,2023-09-27 13:32:20
5989,6060,8366,mw_efficacy_health,2,5,40617,2023-09-27 13:32:20
5990,6061,8366,mw_access_diff,0,7,40617,2023-09-27 13:32:20
5991,6062,8425,mw_efficacy_eff,0,5,28031,2023-09-27 13:38:05
5992,6063,8425,mw_comfort_breathe,2,7,28031,2023-09-27 13:38:05
5993,6064,8425,mw_compensation,2,7,28031,2023-09-27 13:38:05
5994,6065,8425,mw_attention_uncomfortable,2,7,28031,2023-09-27 13:38:05
5995,6066,8425,mw_inconvenience_remember,2,7,28031,2023-09-27 13:38:05
5996,6067,8425,mw_efficacy_health,2,7,28031,2023-09-27 13:38:05
5997,6068,8425,mw_comfort_hot,2,7,28031,2023-09-27 13:38:05
5998,6069,8425,mw_appearance,2,7,28031,2023-09-27 13:38:05
5999,6070,8425,mw_access_diff,2,7,28031,2023-09-27 13:38:05
6000,6071,8425,mw_attention_trust,2,7,28031,2023-09-27 13:38:05
6001,6072,8425,mw_access_cost,2,7,28031,2023-09-27 13:38:05
6002,6073,8425,mw_independence_authority,0,7,28031,2023-09-27 13:38:05
6003,6074,8425,mw_inconvenience_hassle,2,7,28031,2023-09-27 13:38:05
6004,6075,8425,mw_independence_forced,0,7,28031,2023-09-27 13:38:05
6005,6076,8337,mw_access_cost,2,7,28031,2023-09-27 13:39:27
6006,6077,8337,mw_attention_trust,2,7,28031,2023-09-27 13:39:27
6007,6078,8337,mw_compensation,2,7,28031,2023-09-27 13:39:27
6008,6079,8337,mw_comfort_breathe,2,7,28031,2023-09-27 13:39:27
6009,6080,8337,mw_appearance,2,7,28031,2023-09-27 13:39:27
6010,6081,8337,mw_attention_uncomfortable,2,5,28031,2023-09-27 13:39:27
6011,6082,8337,mw_efficacy_health,2,7,28031,2023-09-27 13:39:27
6012,6083,8337,mw_inconvenience_remember,2,7,28031,2023-09-27 13:39:27
6013,6084,8337,mw_inconvenience_hassle,2,7,28031,2023-09-27 13:39:27
6014,6085,8337,mw_access_diff,2,7,28031,2023-09-27 13:39:27
6015,6086,8337,mw_efficacy_eff,2,7,28031,2023-09-27 13:39:27
6016,6087,8337,mw_independence_forced,0,6,28031,2023-09-27 13:39:27
6017,6088,8337,mw_comfort_hot,2,7,28031,2023-09-27 13:39:27
6018,6089,8337,mw_independence_authority,0,5,28031,2023-09-27 13:39:27
6019,6090,8445,mw_efficacy_eff,1,5,28031,2023-09-27 13:42:36
6020,6091,8445,mw_attention_trust,2,7,28031,2023-09-27 13:42:36
6021,6092,8445,mw_comfort_hot,2,7,28031,2023-09-27 13:42:36
6022,6093,8445,mw_independence_authority,2,7,28031,2023-09-27 13:42:36
6023,6094,8445,mw_appearance,2,7,28031,2023-09-27 13:42:36
6024,6095,8445,mw_comfort_breathe,2,7,28031,2023-09-27 13:42:36
6025,6096,8445,mw_compensation,2,7,28031,2023-09-27 13:42:36
6026,6097,8445,mw_inconvenience_remember,2,7,28031,2023-09-27 13:42:36
6027,6098,8445,mw_access_cost,2,7,28031,2023-09-27 13:42:36
6028,6099,8445,mw_inconvenience_hassle,2,7,28031,2023-09-27 13:42:36
6029,6100,8445,mw_efficacy_health,1,5,28031,2023-09-27 13:42:36
6030,6101,8445,mw_independence_forced,2,7,28031,2023-09-27 13:42:36
6031,6102,8445,mw_access_diff,2,7,28031,2023-09-27 13:42:36
6032,6103,8445,mw_attention_uncomfortable,2,7,28031,2023-09-27 13:42:36
6033,6104,8466,mw_inconvenience_remember,2,4,40617,2023-09-27 13:44:29
6034,6105,8466,mw_independence_authority,2,6,40617,2023-09-27 13:44:29
6035,6106,8466,mw_comfort_breathe,2,7,40617,2023-09-27 13:44:29
6036,6107,8466,mw_independence_forced,2,4,40617,2023-09-27 13:44:29
6037,6108,8466,mw_compensation,1,6,40617,2023-09-27 13:44:29
6038,6109,8466,mw_appearance,2,7,40617,2023-09-27 13:44:29
6039,6110,8466,mw_access_cost,2,7,40617,2023-09-27 13:44:29
6040,6111,8466,mw_inconvenience_hassle,2,4,40617,2023-09-27 13:44:29
6041,6112,8466,mw_comfort_hot,2,6,40617,2023-09-27 13:44:29
6042,6113,8466,mw_attention_uncomfortable,2,6,40617,2023-09-27 13:44:29
6043,6114,8466,mw_attention_trust,2,6,40617,2023-09-27 13:44:29
6044,6115,8466,mw_efficacy_health,2,3,40617,2023-09-27 13:44:29
6045,6116,8466,mw_efficacy_eff,2,3,40617,2023-09-27 13:44:29
6046,6117,8466,mw_access_diff,2,7,40617,2023-09-27 13:44:29
6047,6118,1,mw_attention_uncomfortable,2,7,43026,2023-09-27 13:46:18
6048,6119,1,mw_access_cost,2,7,43026,2023-09-27 13:46:18
6049,6120,1,mw_efficacy_health,2,4,43026,2023-09-27 13:46:18
6050,6121,1,mw_independence_forced,2,7,43026,2023-09-27 13:46:18
6051,6122,1,mw_comfort_breathe,2,7,43026,2023-09-27 13:46:18
6052,6123,1,mw_compensation,2,7,43026,2023-09-27 13:46:18
6053,6124,1,mw_inconvenience_hassle,2,7,43026,2023-09-27 13:46:18
6054,6125,1,mw_inconvenience_remember,2,7,43026,2023-09-27 13:46:18
6055,6126,1,mw_access_diff,2,5,43026,2023-09-27 13:46:18
6056,6127,1,mw_appearance,2,7,43026,2023-09-27 13:46:18
6057,6128,1,mw_attention_trust,2,7,43026,2023-09-27 13:46:18
6058,6129,1,mw_independence_authority,2,7,43026,2023-09-27 13:46:18
6059,6130,1,mw_efficacy_eff,2,5,43026,2023-09-27 13:46:18
6060,6131,1,mw_comfort_hot,2,7,43026,2023-09-27 13:46:18
6061,6132,8386,mw_appearance,2,7,28031,2023-09-27 13:48:37
6062,6133,8386,mw_comfort_breathe,2,7,28031,2023-09-27 13:48:37
6063,6134,8386,mw_efficacy_health,1,5,28031,2023-09-27 13:48:37
6064,6135,8386,mw_independence_authority,0,7,28031,2023-09-27 13:48:37
6065,6136,8386,mw_comfort_hot,2,7,28031,2023-09-27 13:48:37
6066,6137,8386,mw_access_diff,2,7,28031,2023-09-27 13:48:37
6067,6138,8386,mw_inconvenience_hassle,2,7,28031,2023-09-27 13:48:37
6068,6139,8386,mw_independence_forced,0,7,28031,2023-09-27 13:48:37
6069,6140,8386,mw_attention_trust,2,7,28031,2023-09-27 13:48:37
6070,6141,8386,mw_access_cost,2,7,28031,2023-09-27 13:48:37
6071,6142,8386,mw_efficacy_eff,2,6,28031,2023-09-27 13:48:37
6072,6143,8386,mw_inconvenience_remember,0,5,28031,2023-09-27 13:48:37
6073,6144,8386,mw_compensation,2,7,28031,2023-09-27 13:48:37
6074,6145,8386,mw_attention_uncomfortable,2,7,28031,2023-09-27 13:48:37
6075,6146,8348,mw_attention_trust,2,7,43026,2023-09-27 13:54:21
6076,6147,8348,mw_independence_forced,2,7,43026,2023-09-27 13:54:21
6077,6148,8348,mw_inconvenience_hassle,2,7,43026,2023-09-27 13:54:21
6078,6149,8348,mw_comfort_breathe,2,6,43026,2023-09-27 13:54:21
6079,6150,8348,mw_independence_authority,2,7,43026,2023-09-27 13:54:21
6080,6151,8348,mw_appearance,2,7,43026,2023-09-27 13:54:21
6081,6152,8348,mw_efficacy_eff,2,7,43026,2023-09-27 13:54:21
6082,6153,8348,mw_inconvenience_remember,2,7,43026,2023-09-27 13:54:21
6083,6154,8348,mw_access_cost,2,7,43026,2023-09-27 13:54:21
6084,6155,8348,mw_compensation,2,7,43026,2023-09-27 13:54:21
6085,6156,8348,mw_efficacy_health,2,7,43026,2023-09-27 13:54:21
6086,6157,8348,mw_comfort_hot,2,6,43026,2023-09-27 13:54:21
6087,6158,8348,mw_access_diff,2,7,43026,2023-09-27 13:54:21
6088,6159,8348,mw_attention_uncomfortable,2,7,43026,2023-09-27 13:54:21
6089,6160,8387,mw_inconvenience_remember,2,7,28031,2023-09-27 13:54:37
6090,6161,8387,mw_comfort_breathe,2,7,28031,2023-09-27 13:54:37
6091,6162,8387,mw_efficacy_eff,1,5,28031,2023-09-27 13:54:37
6092,6163,8387,mw_inconvenience_hassle,0,5,28031,2023-09-27 13:54:37
6093,6164,8387,mw_compensation,2,7,28031,2023-09-27 13:54:37
6094,6165,8387,mw_efficacy_health,2,7,28031,2023-09-27 13:54:37
6095,6166,8387,mw_attention_uncomfortable,2,7,28031,2023-09-27 13:54:37
6096,6167,8387,mw_comfort_hot,2,7,28031,2023-09-27 13:54:37
6097,6168,8387,mw_access_diff,2,7,28031,2023-09-27 13:54:37
6098,6169,8387,mw_appearance,2,7,28031,2023-09-27 13:54:37
6099,6170,8387,mw_access_cost,2,7,28031,2023-09-27 13:54:37
6100,6171,8387,mw_independence_authority,0,7,28031,2023-09-27 13:54:37
6101,6172,8387,mw_attention_trust,2,7,28031,2023-09-27 13:54:37
6102,6173,8387,mw_independence_forced,0,7,28031,2023-09-27 13:54:37
6103,6174,8388,mw_comfort_breathe,2,7,28031,2023-09-27 13:55:47
6104,6175,8388,mw_attention_uncomfortable,2,7,28031,2023-09-27 13:55:47
6105,6176,8388,mw_appearance,2,7,28031,2023-09-27 13:55:47
6106,6177,8388,mw_inconvenience_hassle,2,7,28031,2023-09-27 13:55:47
6107,6178,8388,mw_inconvenience_remember,0,5,28031,2023-09-27 13:55:47
6108,6179,8388,mw_independence_authority,0,7,28031,2023-09-27 13:55:47
6109,6180,8388,mw_access_diff,2,7,28031,2023-09-27 13:55:47
6110,6181,8388,mw_independence_forced,0,7,28031,2023-09-27 13:55:47
6111,6182,8388,mw_efficacy_health,2,7,28031,2023-09-27 13:55:47
6112,6183,8388,mw_comfort_hot,2,7,28031,2023-09-27 13:55:47
6113,6184,8388,mw_attention_trust,2,7,28031,2023-09-27 13:55:47
6114,6185,8388,mw_efficacy_eff,2,7,28031,2023-09-27 13:55:47
6115,6186,8388,mw_compensation,2,7,28031,2023-09-27 13:55:47
6116,6187,8388,mw_access_cost,2,7,28031,2023-09-27 13:55:47
6117,6188,8371,mw_attention_uncomfortable,2,7,28031,2023-09-27 13:56:33
6118,6189,8371,mw_comfort_hot,2,7,28031,2023-09-27 13:56:33
6119,6190,8371,mw_independence_forced,2,7,28031,2023-09-27 13:56:33
6120,6191,8371,mw_inconvenience_remember,2,7,28031,2023-09-27 13:56:33
6121,6192,8371,mw_comfort_breathe,2,7,28031,2023-09-27 13:56:33
6122,6193,8371,mw_attention_trust,2,7,28031,2023-09-27 13:56:33
6123,6194,8371,mw_access_cost,2,7,28031,2023-09-27 13:56:33
6124,6195,8371,mw_inconvenience_hassle,2,7,28031,2023-09-27 13:56:33
6125,6196,8371,mw_independence_authority,2,7,28031,2023-09-27 13:56:33
6126,6197,8371,mw_compensation,2,7,28031,2023-09-27 13:56:33
6127,6198,8371,mw_appearance,2,7,28031,2023-09-27 13:56:33
6128,6199,8371,mw_efficacy_eff,2,7,28031,2023-09-27 13:56:33
6129,6200,8371,mw_efficacy_health,2,7,28031,2023-09-27 13:56:33
6130,6201,8371,mw_access_diff,2,7,28031,2023-09-27 13:56:33
6131,6202,8468,mw_comfort_breathe,2,7,43026,2023-09-27 13:56:45
6132,6203,8468,mw_attention_trust,2,7,43026,2023-09-27 13:56:45
6133,6204,8468,mw_independence_forced,2,7,43026,2023-09-27 13:56:45
6134,6205,8468,mw_appearance,2,7,43026,2023-09-27 13:56:45
6135,6206,8468,mw_independence_authority,2,7,43026,2023-09-27 13:56:45
6136,6207,8468,mw_inconvenience_remember,2,7,43026,2023-09-27 13:56:45
6137,6208,8468,mw_inconvenience_hassle,2,7,43026,2023-09-27 13:56:45
6138,6209,8468,mw_comfort_hot,2,7,43026,2023-09-27 13:56:45
6139,6210,8468,mw_attention_uncomfortable,2,7,43026,2023-09-27 13:56:45
6140,6211,8468,mw_efficacy_eff,2,7,43026,2023-09-27 13:56:45
6141,6212,8468,mw_compensation,2,7,43026,2023-09-27 13:56:45
6142,6213,8468,mw_efficacy_health,2,7,43026,2023-09-27 13:56:45
6143,6214,8468,mw_access_diff,2,7,43026,2023-09-27 13:56:45
6144,6215,8468,mw_access_cost,2,7,43026,2023-09-27 13:56:45
6145,6216,8410,mw_comfort_breathe,2,4,40617,2023-09-27 13:57:46
6146,6217,8410,mw_independence_authority,2,6,40617,2023-09-27 13:57:46
6147,6218,8410,mw_attention_trust,2,7,40617,2023-09-27 13:57:46
6148,6219,8410,mw_attention_uncomfortable,2,7,40617,2023-09-27 13:57:46
6149,6220,8410,mw_independence_forced,2,7,40617,2023-09-27 13:57:46
6150,6221,8410,mw_appearance,2,7,40617,2023-09-27 13:57:46
6151,6222,8410,mw_efficacy_eff,2,7,40617,2023-09-27 13:57:46
6152,6223,8410,mw_comfort_hot,2,7,40617,2023-09-27 13:57:46
6153,6224,8410,mw_compensation,2,7,40617,2023-09-27 13:57:46
6154,6225,8410,mw_inconvenience_hassle,2,7,40617,2023-09-27 13:57:46
6155,6226,8410,mw_inconvenience_remember,2,7,40617,2023-09-27 13:57:46
6156,6227,8410,mw_access_cost,2,5,40617,2023-09-27 13:57:46
6157,6228,8410,mw_access_diff,1,4,40617,2023-09-27 13:57:46
6158,6229,8410,mw_efficacy_health,2,6,40617,2023-09-27 13:57:46
6159,6230,8438,mw_comfort_breathe,2,7,28031,2023-09-27 13:57:51
6160,6231,8438,mw_efficacy_eff,2,7,28031,2023-09-27 13:57:51
6161,6232,8438,mw_inconvenience_hassle,0,5,28031,2023-09-27 13:57:51
6162,6233,8438,mw_independence_authority,0,5,28031,2023-09-27 13:57:51
6163,6234,8438,mw_attention_uncomfortable,2,7,28031,2023-09-27 13:57:51
6164,6235,8438,mw_efficacy_health,0,5,28031,2023-09-27 13:57:51
6165,6236,8438,mw_compensation,2,7,28031,2023-09-27 13:57:51
6166,6237,8438,mw_access_cost,2,7,28031,2023-09-27 13:57:51
6167,6238,8438,mw_independence_forced,2,7,28031,2023-09-27 13:57:51
6168,6239,8438,mw_appearance,2,7,28031,2023-09-27 13:57:51
6169,6240,8438,mw_comfort_hot,2,7,28031,2023-09-27 13:57:51
6170,6241,8438,mw_attention_trust,2,7,28031,2023-09-27 13:57:51
6171,6242,8438,mw_inconvenience_remember,2,7,28031,2023-09-27 13:57:51
6172,6243,8438,mw_access_diff,2,7,28031,2023-09-27 13:57:51
6173,6244,8473,mw_appearance,2,7,16593,2023-09-28 11:09:19
6174,6245,8473,mw_attention_uncomfortable,2,7,16593,2023-09-28 11:09:19
6175,6246,8473,mw_comfort_breathe,2,7,16593,2023-09-28 11:09:19
6176,6247,8473,mw_inconvenience_hassle,2,4,16593,2023-09-28 11:09:19
6177,6248,8473,mw_independence_forced,2,6,16593,2023-09-28 11:09:19
6178,6249,8473,mw_attention_trust,2,7,16593,2023-09-28 11:09:19
6179,6250,8473,mw_independence_authority,2,7,16593,2023-09-28 11:09:19
6180,6251,8473,mw_access_diff,2,7,16593,2023-09-28 11:09:19
6181,6252,8473,mw_comfort_hot,2,7,16593,2023-09-28 11:09:19
6182,6253,8473,mw_efficacy_eff,1,7,16593,2023-09-28 11:09:19
6183,6254,8473,mw_access_cost,2,7,16593,2023-09-28 11:09:19
6184,6255,8473,mw_efficacy_health,1,5,16593,2023-09-28 11:09:19
6185,6256,8473,mw_compensation,2,6,16593,2023-09-28 11:09:19
6186,6257,8473,mw_inconvenience_remember,2,6,16593,2023-09-28 11:09:19
6187,6258,8367,mw_compensation,2,7,16593,2023-09-28 11:11:24
6188,6259,8367,mw_efficacy_eff,1,2,16593,2023-09-28 11:11:24
6189,6260,8367,mw_inconvenience_remember,2,7,16593,2023-09-28 11:11:24
6190,6261,8367,mw_inconvenience_hassle,2,4,16593,2023-09-28 11:11:24
6191,6262,8367,mw_comfort_hot,2,6,16593,2023-09-28 11:11:24
6192,6263,8367,mw_comfort_breathe,2,6,16593,2023-09-28 11:11:24
6193,6264,8367,mw_access_cost,2,4,16593,2023-09-28 11:11:24
6194,6265,8367,mw_attention_uncomfortable,2,7,16593,2023-09-28 11:11:24
6195,6266,8367,mw_attention_trust,2,7,16593,2023-09-28 11:11:24
6196,6267,8367,mw_efficacy_health,1,2,16593,2023-09-28 11:11:24
6197,6268,8367,mw_appearance,2,7,16593,2023-09-28 11:11:24
6198,6269,8367,mw_access_diff,0,7,16593,2023-09-28 11:11:24
6199,6270,8367,mw_independence_forced,0,6,16593,2023-09-28 11:11:24
6200,6271,8367,mw_independence_authority,0,4,16593,2023-09-28 11:11:24
6201,6272,8340,mw_inconvenience_hassle,2,4,16593,2023-09-28 11:15:49
6202,6273,8340,mw_comfort_breathe,2,7,16593,2023-09-28 11:15:49
6203,6274,8340,mw_appearance,0,6,16593,2023-09-28 11:15:49
6204,6275,8340,mw_inconvenience_remember,2,4,16593,2023-09-28 11:15:49
6205,6276,8340,mw_independence_authority,2,7,16593,2023-09-28 11:15:49
6206,6277,8340,mw_access_cost,2,7,16593,2023-09-28 11:15:49
6207,6278,8340,mw_efficacy_health,2,7,16593,2023-09-28 11:15:49
6208,6279,8340,mw_attention_uncomfortable,0,4,16593,2023-09-28 11:15:49
6209,6280,8340,mw_comfort_hot,2,7,16593,2023-09-28 11:15:49
6210,6281,8340,mw_independence_forced,2,6,16593,2023-09-28 11:15:49
6211,6282,8340,mw_efficacy_eff,2,7,16593,2023-09-28 11:15:49
6212,6283,8340,mw_access_diff,2,7,16593,2023-09-28 11:15:49
6213,6284,8340,mw_attention_trust,0,7,16593,2023-09-28 11:15:49
6214,6285,8340,mw_compensation,2,7,16593,2023-09-28 11:15:49
6215,6286,8403,mw_inconvenience_remember,2,7,16593,2023-09-28 11:16:49
6216,6287,8403,mw_attention_uncomfortable,2,7,16593,2023-09-28 11:16:49
6217,6288,8403,mw_compensation,2,7,16593,2023-09-28 11:16:49
6218,6289,8403,mw_inconvenience_hassle,2,7,16593,2023-09-28 11:16:49
6219,6290,8403,mw_comfort_breathe,2,7,16593,2023-09-28 11:16:49
6220,6291,8403,mw_access_cost,2,4,16593,2023-09-28 11:16:49
6221,6292,8403,mw_efficacy_eff,1,5,16593,2023-09-28 11:16:49
6222,6293,8403,mw_appearance,2,7,16593,2023-09-28 11:16:49
6223,6294,8403,mw_efficacy_health,1,5,16593,2023-09-28 11:16:49
6224,6295,8403,mw_independence_authority,2,7,16593,2023-09-28 11:16:49
6225,6296,8403,mw_comfort_hot,2,7,16593,2023-09-28 11:16:49
6226,6297,8403,mw_attention_trust,2,7,16593,2023-09-28 11:16:49
6227,6298,8403,mw_independence_forced,0,4,16593,2023-09-28 11:16:49
6228,6299,8403,mw_access_diff,0,7,16593,2023-09-28 11:16:49
6229,6300,8343,mw_comfort_breathe,2,7,16593,2023-09-28 11:17:34
6230,6301,8343,mw_access_diff,2,7,16593,2023-09-28 11:17:34
6231,6302,8343,mw_comfort_hot,2,7,16593,2023-09-28 11:17:34
6232,6303,8343,mw_inconvenience_remember,2,7,16593,2023-09-28 11:17:34
6233,6304,8343,mw_efficacy_eff,2,7,16593,2023-09-28 11:17:34
6234,6305,8343,mw_access_cost,2,7,16593,2023-09-28 11:17:34
6235,6306,8343,mw_compensation,2,7,16593,2023-09-28 11:17:34
6236,6307,8343,mw_attention_uncomfortable,2,7,16593,2023-09-28 11:17:34
6237,6308,8343,mw_independence_forced,2,7,16593,2023-09-28 11:17:34
6238,6309,8343,mw_independence_authority,2,7,16593,2023-09-28 11:17:34
6239,6310,8343,mw_inconvenience_hassle,2,7,16593,2023-09-28 11:17:34
6240,6311,8343,mw_appearance,2,7,16593,2023-09-28 11:17:34
6241,6312,8343,mw_attention_trust,2,7,16593,2023-09-28 11:17:34
6242,6313,8343,mw_efficacy_health,2,7,16593,2023-09-28 11:17:34
6243,6314,8335,mw_inconvenience_remember,2,7,16593,2023-09-28 11:19:25
6244,6315,8335,mw_comfort_breathe,2,7,16593,2023-09-28 11:19:25
6245,6316,8335,mw_comfort_hot,2,7,16593,2023-09-28 11:19:25
6246,6317,8335,mw_access_diff,2,7,16593,2023-09-28 11:19:25
6247,6318,8335,mw_compensation,2,7,16593,2023-09-28 11:19:25
6248,6319,8335,mw_efficacy_eff,2,7,16593,2023-09-28 11:19:25
6249,6320,8335,mw_independence_forced,2,7,16593,2023-09-28 11:19:25
6250,6321,8335,mw_independence_authority,2,7,16593,2023-09-28 11:19:25
6251,6322,8335,mw_attention_trust,2,7,16593,2023-09-28 11:19:25
6252,6323,8335,mw_appearance,2,7,16593,2023-09-28 11:19:25
6253,6324,8335,mw_inconvenience_hassle,2,7,16593,2023-09-28 11:19:25
6254,6325,8335,mw_access_cost,2,7,16593,2023-09-28 11:19:25
6255,6326,8335,mw_efficacy_health,2,7,16593,2023-09-28 11:19:25
6256,6327,8335,mw_attention_uncomfortable,2,7,16593,2023-09-28 11:19:25
6257,6328,8404,mw_comfort_hot,2,7,16593,2023-09-28 11:20:22
6258,6329,8404,mw_inconvenience_hassle,2,6,16593,2023-09-28 11:20:22
6259,6330,8404,mw_independence_authority,2,7,16593,2023-09-28 11:20:22
6260,6331,8404,mw_inconvenience_remember,2,7,16593,2023-09-28 11:20:22
6261,6332,8404,mw_efficacy_eff,1,4,16593,2023-09-28 11:20:22
6262,6333,8404,mw_comfort_breathe,2,7,16593,2023-09-28 11:20:22
6263,6334,8404,mw_access_diff,0,7,16593,2023-09-28 11:20:22
6264,6335,8404,mw_attention_trust,2,7,16593,2023-09-28 11:20:22
6265,6336,8404,mw_compensation,2,7,16593,2023-09-28 11:20:22
6266,6337,8404,mw_appearance,2,7,16593,2023-09-28 11:20:22
6267,6338,8404,mw_efficacy_health,1,4,16593,2023-09-28 11:20:22
6268,6339,8404,mw_attention_uncomfortable,2,7,16593,2023-09-28 11:20:22
6269,6340,8404,mw_access_cost,2,5,16593,2023-09-28 11:20:22
6270,6341,8404,mw_independence_forced,2,6,16593,2023-09-28 11:20:22
6271,6342,8390,mw_comfort_breathe,2,7,16593,2023-09-28 11:21:39
6272,6343,8390,mw_independence_forced,2,7,16593,2023-09-28 11:21:39
6273,6344,8390,mw_comfort_hot,2,7,16593,2023-09-28 11:21:39
6274,6345,8390,mw_efficacy_eff,2,4,16593,2023-09-28 11:21:39
6275,6346,8390,mw_access_diff,1,5,16593,2023-09-28 11:21:39
6276,6347,8390,mw_efficacy_health,2,4,16593,2023-09-28 11:21:39
6277,6348,8390,mw_compensation,2,7,16593,2023-09-28 11:21:39
6278,6349,8390,mw_independence_authority,2,7,16593,2023-09-28 11:21:39
6279,6350,8390,mw_access_cost,2,6,16593,2023-09-28 11:21:39
6280,6351,8390,mw_inconvenience_hassle,2,7,16593,2023-09-28 11:21:39
6281,6352,8390,mw_appearance,2,7,16593,2023-09-28 11:21:39
6282,6353,8390,mw_inconvenience_remember,2,7,16593,2023-09-28 11:21:39
6283,6354,8390,mw_attention_trust,2,7,16593,2023-09-28 11:21:39
6284,6355,8390,mw_attention_uncomfortable,2,7,16593,2023-09-28 11:21:39
6285,6356,8374,mw_access_diff,2,7,16593,2023-09-28 11:22:19
6286,6357,8374,mw_compensation,2,7,16593,2023-09-28 11:22:19
6287,6358,8374,mw_independence_forced,2,7,16593,2023-09-28 11:22:19
6288,6359,8374,mw_comfort_breathe,2,7,16593,2023-09-28 11:22:19
6289,6360,8374,mw_attention_uncomfortable,2,7,16593,2023-09-28 11:22:19
6290,6361,8374,mw_access_cost,2,7,16593,2023-09-28 11:22:19
6291,6362,8374,mw_inconvenience_remember,2,7,16593,2023-09-28 11:22:19
6292,6363,8374,mw_appearance,2,7,16593,2023-09-28 11:22:19
6293,6364,8374,mw_efficacy_health,2,7,16593,2023-09-28 11:22:19
6294,6365,8374,mw_independence_authority,2,7,16593,2023-09-28 11:22:19
6295,6366,8374,mw_efficacy_eff,2,7,16593,2023-09-28 11:22:19
6296,6367,8374,mw_inconvenience_hassle,2,7,16593,2023-09-28 11:22:19
6297,6368,8374,mw_comfort_hot,2,7,16593,2023-09-28 11:22:19
6298,6369,8374,mw_attention_trust,2,7,16593,2023-09-28 11:22:19
6299,6370,8463,mw_independence_forced,0,6,16593,2023-09-28 11:23:28
6300,6371,8463,mw_inconvenience_remember,0,4,16593,2023-09-28 11:23:28
6301,6372,8463,mw_inconvenience_hassle,0,4,16593,2023-09-28 11:23:28
6302,6373,8463,mw_attention_trust,2,7,16593,2023-09-28 11:23:28
6303,6374,8463,mw_comfort_breathe,2,7,16593,2023-09-28 11:23:28
6304,6375,8463,mw_attention_uncomfortable,2,7,16593,2023-09-28 11:23:28
6305,6376,8463,mw_independence_authority,1,4,16593,2023-09-28 11:23:28
6306,6377,8463,mw_efficacy_health,1,4,16593,2023-09-28 11:23:28
6307,6378,8463,mw_access_diff,2,7,16593,2023-09-28 11:23:28
6308,6379,8463,mw_access_cost,2,7,16593,2023-09-28 11:23:28
6309,6380,8463,mw_compensation,1,4,16593,2023-09-28 11:23:28
6310,6381,8463,mw_comfort_hot,2,7,16593,2023-09-28 11:23:28
6311,6382,8463,mw_efficacy_eff,1,4,16593,2023-09-28 11:23:28
6312,6383,8463,mw_appearance,2,7,16593,2023-09-28 11:23:28
6313,6384,8376,mw_access_cost,2,4,10164,2023-09-28 11:25:59
6314,6385,8376,mw_comfort_breathe,2,4,10164,2023-09-28 11:25:59
6315,6386,8376,mw_access_diff,2,4,10164,2023-09-28 11:25:59
6316,6387,8376,mw_efficacy_eff,2,4,10164,2023-09-28 11:25:59
6317,6388,8376,mw_efficacy_health,2,4,10164,2023-09-28 11:25:59
6318,6389,8376,mw_inconvenience_remember,2,4,10164,2023-09-28 11:25:59
6319,6390,8376,mw_attention_uncomfortable,2,4,10164,2023-09-28 11:25:59
6320,6391,8376,mw_appearance,2,4,10164,2023-09-28 11:25:59
6321,6392,8376,mw_independence_forced,2,4,10164,2023-09-28 11:25:59
6322,6393,8376,mw_inconvenience_hassle,2,4,10164,2023-09-28 11:25:59
6323,6394,8376,mw_attention_trust,2,4,10164,2023-09-28 11:25:59
6324,6395,8376,mw_independence_authority,2,4,10164,2023-09-28 11:25:59
6325,6396,8376,mw_compensation,2,4,10164,2023-09-28 11:25:59
6326,6397,8376,mw_comfort_hot,2,4,10164,2023-09-28 11:25:59
6327,6398,8428,mw_appearance,0,1,16593,2023-09-28 11:26:35
6328,6399,8428,mw_comfort_breathe,2,7,16593,2023-09-28 11:26:35
6329,6400,8428,mw_access_cost,2,7,16593,2023-09-28 11:26:35
6330,6401,8428,mw_attention_trust,2,4,16593,2023-09-28 11:26:35
6331,6402,8428,mw_compensation,2,6,16593,2023-09-28 11:26:35
6332,6403,8428,mw_inconvenience_remember,0,5,16593,2023-09-28 11:26:35
6333,6404,8428,mw_independence_authority,0,4,16593,2023-09-28 11:26:35
6334,6405,8428,mw_inconvenience_hassle,0,1,16593,2023-09-28 11:26:35
6335,6406,8428,mw_efficacy_eff,2,7,16593,2023-09-28 11:26:35
6336,6407,8428,mw_access_diff,2,7,16593,2023-09-28 11:26:35
6337,6408,8428,mw_attention_uncomfortable,0,2,16593,2023-09-28 11:26:35
6338,6409,8428,mw_independence_forced,0,7,16593,2023-09-28 11:26:35
6339,6410,8428,mw_comfort_hot,2,7,16593,2023-09-28 11:26:35
6340,6411,8428,mw_efficacy_health,2,7,16593,2023-09-28 11:26:35
6341,6412,8444,mw_comfort_breathe,2,7,16593,2023-09-28 11:27:30
6342,6413,8444,mw_comfort_hot,2,7,16593,2023-09-28 11:27:30
