"id","article_id","attribute","code","confidence","session_id","datetime"
"3453","7972","mw_appearance","2","7","16593","2023-08-08 13:20:07"
"3454","7972","mw_access_cost","2","7","16593","2023-08-08 13:20:07"
"3455","7972","mw_efficacy_health","1","4","16593","2023-08-08 13:20:07"
"3456","7972","mw_access_diff","2","7","16593","2023-08-08 13:20:07"
"3457","7972","mw_attention_uncomfortable","2","7","16593","2023-08-08 13:20:07"
"3458","7972","mw_independence_authority","2","7","16593","2023-08-08 13:20:07"
"3459","5250","mw_access_cost","2","7","47110","2023-08-08 13:20:51"
"3460","5250","mw_efficacy_health","1","7","47110","2023-08-08 13:20:51"
"3461","5250","mw_efficacy_eff","1","7","47110","2023-08-08 13:20:51"
"3462","5250","mw_comfort_hot","2","7","47110","2023-08-08 13:20:51"
"3463","5250","mw_access_diff","1","5","47110","2023-08-08 13:20:51"
"3464","5250","mw_comfort_breathe","2","7","47110","2023-08-08 13:20:51"
"3465","5250","mw_inconvenience_hassle","1","3","47110","2023-08-08 13:20:51"
"3466","5250","mw_compensation","2","6","47110","2023-08-08 13:20:51"
"3467","5250","mw_appearance","2","7","47110","2023-08-08 13:20:51"
"3468","5250","mw_inconvenience_remember","1","3","47110","2023-08-08 13:20:51"
"3469","5250","mw_attention_uncomfortable","2","6","47110","2023-08-08 13:20:51"
"3470","5250","mw_attention_trust","2","7","47110","2023-08-08 13:20:51"
"3471","5250","mw_independence_forced","1","5","47110","2023-08-08 13:20:51"
"3472","5250","mw_independence_authority","1","5","47110","2023-08-08 13:20:51"
"3473","5790","mw_appearance","2","7","16593","2023-08-08 13:21:18"
"3474","5790","mw_comfort_breathe","2","7","16593","2023-08-08 13:21:18"
"3475","5790","mw_efficacy_health","2","6","16593","2023-08-08 13:21:18"
"3476","5790","mw_access_diff","2","7","16593","2023-08-08 13:21:18"
"3477","5790","mw_inconvenience_hassle","2","7","16593","2023-08-08 13:21:18"
"3478","5790","mw_efficacy_eff","2","6","16593","2023-08-08 13:21:18"
"3479","5790","mw_inconvenience_remember","2","7","16593","2023-08-08 13:21:18"
"3480","5790","mw_compensation","2","4","16593","2023-08-08 13:21:18"
"3481","5790","mw_access_cost","2","7","16593","2023-08-08 13:21:18"
"3482","5790","mw_attention_uncomfortable","2","7","16593","2023-08-08 13:21:18"
"3483","5790","mw_independence_forced","2","7","16593","2023-08-08 13:21:18"
"3484","5790","mw_independence_authority","2","7","16593","2023-08-08 13:21:18"
"3485","5790","mw_attention_trust","2","7","16593","2023-08-08 13:21:18"
"3486","5790","mw_comfort_hot","2","7","16593","2023-08-08 13:21:18"
"3487","3371","mw_comfort_breathe","2","5","75862","2023-08-08 13:21:34"
"3488","3371","mw_comfort_hot","2","5","75862","2023-08-08 13:21:34"
"3489","3371","mw_efficacy_health","1","5","75862","2023-08-08 13:21:34"
"3490","3371","mw_efficacy_eff","1","5","75862","2023-08-08 13:21:34"
"3491","3371","mw_access_cost","0","7","75862","2023-08-08 13:21:34"
"3492","3371","mw_access_diff","0","7","75862","2023-08-08 13:21:34"
"3493","3371","mw_compensation","1","4","75862","2023-08-08 13:21:34"
"3494","3371","mw_inconvenience_remember","2","6","75862","2023-08-08 13:21:34"
"3495","3371","mw_inconvenience_hassle","2","5","75862","2023-08-08 13:21:34"
"3496","3371","mw_appearance","2","5","75862","2023-08-08 13:21:34"
"3497","3371","mw_attention_trust","2","5","75862","2023-08-08 13:21:34"
"3498","3371","mw_attention_uncomfortable","2","5","75862","2023-08-08 13:21:34"
"3499","3371","mw_independence_authority","2","5","75862","2023-08-08 13:21:34"
"3500","3371","mw_independence_forced","2","5","75862","2023-08-08 13:21:34"
"3501","1277","mw_efficacy_eff","2","3","47110","2023-08-08 13:21:45"
"3502","1277","mw_access_diff","0","7","47110","2023-08-08 13:21:45"
"3503","1277","mw_access_cost","2","3","47110","2023-08-08 13:21:45"
"3504","1277","mw_comfort_breathe","2","7","47110","2023-08-08 13:21:45"
"3505","1277","mw_efficacy_health","2","2","47110","2023-08-08 13:21:45"
"3506","1277","mw_comfort_hot","2","7","47110","2023-08-08 13:21:45"
"3507","1277","mw_inconvenience_remember","2","7","47110","2023-08-08 13:21:45"
"3508","1277","mw_compensation","2","7","47110","2023-08-08 13:21:45"
"3509","1277","mw_appearance","2","7","47110","2023-08-08 13:21:45"
"3510","1277","mw_inconvenience_hassle","2","7","47110","2023-08-08 13:21:45"
"3511","1277","mw_attention_trust","2","7","47110","2023-08-08 13:21:45"
"3512","1277","mw_attention_uncomfortable","2","7","47110","2023-08-08 13:21:45"
"3513","1277","mw_independence_forced","2","7","47110","2023-08-08 13:21:45"
"3514","1277","mw_independence_authority","2","7","47110","2023-08-08 13:21:45"
"3515","4632","mw_compensation","1","1","16593","2023-08-08 13:22:26"
"3516","4632","mw_attention_trust","2","7","16593","2023-08-08 13:22:26"
"3517","4632","mw_comfort_breathe","2","7","16593","2023-08-08 13:22:26"
"3518","4632","mw_inconvenience_remember","2","6","16593","2023-08-08 13:22:26"
"3519","4632","mw_appearance","2","7","16593","2023-08-08 13:22:26"
"3520","4632","mw_efficacy_health","1","7","16593","2023-08-08 13:22:26"
"3521","4632","mw_comfort_hot","2","7","16593","2023-08-08 13:22:26"
"3522","4632","mw_access_cost","2","7","16593","2023-08-08 13:22:26"
"3523","4632","mw_inconvenience_hassle","2","7","16593","2023-08-08 13:22:26"
"3524","4632","mw_access_diff","2","7","16593","2023-08-08 13:22:26"
"3525","4632","mw_attention_uncomfortable","2","7","16593","2023-08-08 13:22:26"
"3526","4632","mw_independence_authority","2","7","16593","2023-08-08 13:22:26"
"3527","4632","mw_efficacy_eff","1","7","16593","2023-08-08 13:22:26"
"3528","4632","mw_independence_forced","2","7","16593","2023-08-08 13:22:26"
"3529","2338","mw_comfort_breathe","2","7","32173","2023-08-08 13:22:59"
"3530","2338","mw_efficacy_eff","1","5","32173","2023-08-08 13:22:59"
"3531","2338","mw_efficacy_health","1","5","32173","2023-08-08 13:22:59"
"3532","2338","mw_comfort_hot","2","7","32173","2023-08-08 13:22:59"
"3533","2338","mw_access_cost","2","7","32173","2023-08-08 13:22:59"
"3534","2338","mw_inconvenience_remember","2","7","32173","2023-08-08 13:22:59"
"3535","2338","mw_access_diff","2","7","32173","2023-08-08 13:22:59"
"3536","2338","mw_attention_trust","2","7","32173","2023-08-08 13:22:59"
"3537","2338","mw_compensation","2","7","32173","2023-08-08 13:22:59"
"3538","2338","mw_inconvenience_hassle","2","7","32173","2023-08-08 13:22:59"
"3539","2338","mw_appearance","2","7","32173","2023-08-08 13:22:59"
"3540","2338","mw_independence_forced","2","7","32173","2023-08-08 13:22:59"
"3541","2338","mw_independence_authority","2","7","32173","2023-08-08 13:22:59"
"3542","2338","mw_attention_uncomfortable","2","7","32173","2023-08-08 13:22:59"
"3543","5944","mw_efficacy_health","1","7","16593","2023-08-08 13:23:20"
"3544","5944","mw_comfort_breathe","2","7","16593","2023-08-08 13:23:20"
"3545","5944","mw_efficacy_eff","1","7","16593","2023-08-08 13:23:20"
"3546","5944","mw_comfort_hot","2","7","16593","2023-08-08 13:23:20"
"3547","5944","mw_access_cost","2","7","16593","2023-08-08 13:23:20"
"3548","5944","mw_compensation","2","7","16593","2023-08-08 13:23:20"
"3549","5944","mw_inconvenience_hassle","2","7","16593","2023-08-08 13:23:20"
"3550","5944","mw_attention_uncomfortable","2","7","16593","2023-08-08 13:23:20"
"3551","5944","mw_inconvenience_remember","2","7","16593","2023-08-08 13:23:20"
"3552","5944","mw_attention_trust","2","7","16593","2023-08-08 13:23:20"
"3553","5944","mw_appearance","2","7","16593","2023-08-08 13:23:20"
"3554","5944","mw_independence_authority","2","7","16593","2023-08-08 13:23:20"
"3555","5944","mw_independence_forced","2","7","16593","2023-08-08 13:23:20"
"3556","5944","mw_access_diff","2","7","16593","2023-08-08 13:23:20"
"3557","1358","mw_comfort_hot","2","5","75862","2023-08-08 13:23:24"
"3558","1358","mw_comfort_breathe","2","5","75862","2023-08-08 13:23:24"
"3559","1358","mw_access_diff","2","5","75862","2023-08-08 13:23:24"
"3560","1358","mw_access_cost","2","5","75862","2023-08-08 13:23:24"
"3561","1358","mw_efficacy_health","0","5","75862","2023-08-08 13:23:24"
"3562","1358","mw_efficacy_eff","1","3","75862","2023-08-08 13:23:24"
"3563","1358","mw_compensation","2","5","75862","2023-08-08 13:23:24"
"3564","1358","mw_inconvenience_remember","2","5","75862","2023-08-08 13:23:24"
"3565","1358","mw_inconvenience_hassle","0","6","75862","2023-08-08 13:23:24"
"3566","1358","mw_appearance","0","5","75862","2023-08-08 13:23:24"
"3567","1358","mw_attention_trust","0","5","75862","2023-08-08 13:23:24"
"3568","1358","mw_independence_forced","2","6","75862","2023-08-08 13:23:24"
"3569","1358","mw_attention_uncomfortable","0","5","75862","2023-08-08 13:23:24"
"3570","1358","mw_independence_authority","2","5","75862","2023-08-08 13:23:24"
"3571","1117","mw_comfort_hot","2","7","32173","2023-08-08 13:23:54"
"3572","1117","mw_efficacy_health","2","5","32173","2023-08-08 13:23:54"
"3573","1117","mw_efficacy_eff","2","5","32173","2023-08-08 13:23:54"
"3574","1117","mw_access_cost","2","7","32173","2023-08-08 13:23:54"
"3575","1117","mw_access_diff","0","5","32173","2023-08-08 13:23:54"
"3576","1117","mw_compensation","2","7","32173","2023-08-08 13:23:54"
"3577","1117","mw_inconvenience_remember","2","7","32173","2023-08-08 13:23:54"
"3578","1117","mw_comfort_breathe","2","7","32173","2023-08-08 13:23:54"
"3579","1117","mw_inconvenience_hassle","2","7","32173","2023-08-08 13:23:54"
"3580","1117","mw_appearance","2","7","32173","2023-08-08 13:23:54"
"3581","1117","mw_independence_forced","2","7","32173","2023-08-08 13:23:54"
"3582","1117","mw_attention_uncomfortable","2","7","32173","2023-08-08 13:23:54"
"3583","1117","mw_independence_authority","2","7","32173","2023-08-08 13:23:54"
"3584","1117","mw_attention_trust","2","7","32173","2023-08-08 13:23:54"
"3585","6637","mw_comfort_breathe","2","7","47110","2023-08-08 13:23:55"
"3586","6637","mw_access_cost","2","7","47110","2023-08-08 13:23:55"
"3587","6637","mw_access_diff","2","3","47110","2023-08-08 13:23:55"
"3588","6637","mw_comfort_hot","2","7","47110","2023-08-08 13:23:55"
"3589","6637","mw_efficacy_eff","1","6","47110","2023-08-08 13:23:55"
"3590","6637","mw_efficacy_health","1","6","47110","2023-08-08 13:23:55"
"3591","6637","mw_compensation","1","2","47110","2023-08-08 13:23:55"
"3592","6637","mw_inconvenience_remember","2","3","47110","2023-08-08 13:23:55"
"3593","6637","mw_appearance","2","7","47110","2023-08-08 13:23:55"
"3594","6637","mw_inconvenience_hassle","1","3","47110","2023-08-08 13:23:55"
"3595","6637","mw_attention_uncomfortable","2","7","47110","2023-08-08 13:23:55"
"3596","6637","mw_independence_authority","2","2","47110","2023-08-08 13:23:55"
"3597","6637","mw_attention_trust","2","7","47110","2023-08-08 13:23:55"
"3598","6637","mw_independence_forced","2","2","47110","2023-08-08 13:23:55"
"3599","6961","mw_access_diff","2","7","32173","2023-08-08 13:24:38"
"3600","6961","mw_comfort_breathe","2","7","32173","2023-08-08 13:24:38"
"3601","6961","mw_efficacy_health","2","7","32173","2023-08-08 13:24:38"
"3602","6961","mw_access_cost","2","7","32173","2023-08-08 13:24:38"
"3603","6961","mw_efficacy_eff","2","7","32173","2023-08-08 13:24:38"
"3604","6961","mw_comfort_hot","2","7","32173","2023-08-08 13:24:38"
"3605","6961","mw_compensation","2","7","32173","2023-08-08 13:24:38"
"3606","6961","mw_inconvenience_remember","1","5","32173","2023-08-08 13:24:38"
"3607","6961","mw_inconvenience_hassle","1","5","32173","2023-08-08 13:24:38"
"3608","6961","mw_attention_trust","2","7","32173","2023-08-08 13:24:38"
"3609","6961","mw_appearance","2","7","32173","2023-08-08 13:24:38"
"3610","6961","mw_attention_uncomfortable","2","7","32173","2023-08-08 13:24:38"
"3611","6961","mw_independence_authority","2","7","32173","2023-08-08 13:24:38"
"3612","6961","mw_independence_forced","2","7","32173","2023-08-08 13:24:38"
"3613","6164","mw_access_cost","1","5","75862","2023-08-08 13:25:13"
"3614","6164","mw_comfort_hot","2","5","75862","2023-08-08 13:25:13"
"3615","6164","mw_attention_uncomfortable","1","5","75862","2023-08-08 13:25:13"
"3616","6164","mw_efficacy_eff","1","6","75862","2023-08-08 13:25:13"
"3617","6164","mw_efficacy_health","1","6","75862","2023-08-08 13:25:13"
"3618","6164","mw_attention_trust","1","5","75862","2023-08-08 13:25:13"
"3619","6164","mw_comfort_breathe","2","5","75862","2023-08-08 13:25:13"
"3620","6164","mw_independence_authority","1","5","75862","2023-08-08 13:25:13"
"3621","6164","mw_inconvenience_hassle","1","5","75862","2023-08-08 13:25:13"
"3622","6164","mw_compensation","1","6","75862","2023-08-08 13:25:13"
"3623","6164","mw_independence_forced","2","5","75862","2023-08-08 13:25:13"
"3624","6164","mw_access_diff","1","5","75862","2023-08-08 13:25:13"
"3625","6164","mw_appearance","2","6","75862","2023-08-08 13:25:13"
"3626","6164","mw_inconvenience_remember","1","5","75862","2023-08-08 13:25:13"
"3627","4529","mw_access_diff","2","3","47110","2023-08-08 13:26:37"
"3628","4529","mw_comfort_hot","2","7","47110","2023-08-08 13:26:37"
"3629","4529","mw_efficacy_health","1","5","47110","2023-08-08 13:26:37"
"3630","4529","mw_access_cost","2","7","47110","2023-08-08 13:26:37"
"3631","4529","mw_comfort_breathe","2","7","47110","2023-08-08 13:26:37"
"3632","4529","mw_efficacy_eff","1","5","47110","2023-08-08 13:26:37"
"3633","4529","mw_compensation","1","3","47110","2023-08-08 13:26:37"
"3634","4529","mw_attention_uncomfortable","2","7","47110","2023-08-08 13:26:37"
"3635","4529","mw_independence_forced","1","3","47110","2023-08-08 13:26:37"
"3636","4529","mw_appearance","2","7","47110","2023-08-08 13:26:37"
"3637","4529","mw_inconvenience_remember","2","3","47110","2023-08-08 13:26:37"
"3638","4529","mw_attention_trust","2","7","47110","2023-08-08 13:26:37"
"3639","4529","mw_independence_authority","2","3","47110","2023-08-08 13:26:37"
"3640","4529","mw_inconvenience_hassle","1","5","47110","2023-08-08 13:26:37"
"3641","4967","mw_inconvenience_remember","2","7","16593","2023-08-08 13:27:00"
"3642","4967","mw_comfort_breathe","2","7","16593","2023-08-08 13:27:00"
"3643","4967","mw_inconvenience_hassle","2","7","16593","2023-08-08 13:27:00"
"3644","4967","mw_efficacy_eff","2","7","16593","2023-08-08 13:27:00"
"3645","4967","mw_appearance","2","7","16593","2023-08-08 13:27:00"
"3646","4967","mw_independence_authority","2","7","16593","2023-08-08 13:27:00"
"3647","4967","mw_access_diff","2","7","16593","2023-08-08 13:27:00"
"3648","4967","mw_independence_forced","2","7","16593","2023-08-08 13:27:00"
"3649","4967","mw_attention_trust","2","7","16593","2023-08-08 13:27:00"
"3650","4967","mw_attention_uncomfortable","2","7","16593","2023-08-08 13:27:00"
"3651","4967","mw_efficacy_health","2","7","16593","2023-08-08 13:27:00"
"3652","4967","mw_compensation","2","7","16593","2023-08-08 13:27:00"
"3653","4967","mw_access_cost","2","7","16593","2023-08-08 13:27:00"
"3654","4967","mw_comfort_hot","2","7","16593","2023-08-08 13:27:00"
"3655","1067","mw_comfort_hot","2","4","32173","2023-08-08 13:29:15"
"3656","1067","mw_access_diff","2","7","32173","2023-08-08 13:29:15"
"3657","1067","mw_comfort_breathe","0","4","32173","2023-08-08 13:29:15"
"3658","1067","mw_access_cost","2","7","32173","2023-08-08 13:29:15"
"3659","1067","mw_efficacy_health","1","6","32173","2023-08-08 13:29:15"
"3660","1067","mw_efficacy_eff","1","6","32173","2023-08-08 13:29:15"
"3661","1067","mw_compensation","0","5","32173","2023-08-08 13:29:15"
"3662","1067","mw_attention_uncomfortable","2","6","32173","2023-08-08 13:29:15"
"3663","1067","mw_appearance","2","7","32173","2023-08-08 13:29:15"
"3664","1067","mw_inconvenience_hassle","0","4","32173","2023-08-08 13:29:15"
"3665","1067","mw_attention_trust","2","7","32173","2023-08-08 13:29:15"
"3666","1067","mw_independence_authority","2","5","32173","2023-08-08 13:29:15"
"3667","1067","mw_independence_forced","2","5","32173","2023-08-08 13:29:15"
"3668","1067","mw_inconvenience_remember","2","5","32173","2023-08-08 13:29:15"
"3669","3043","mw_comfort_hot","2","5","75862","2023-08-08 13:32:26"
"3670","3043","mw_access_diff","1","5","75862","2023-08-08 13:32:26"
"3671","3043","mw_access_cost","1","5","75862","2023-08-08 13:32:26"
"3672","3043","mw_efficacy_health","1","5","75862","2023-08-08 13:32:26"
"3673","3043","mw_efficacy_eff","1","5","75862","2023-08-08 13:32:26"
"3674","3043","mw_comfort_breathe","2","4","75862","2023-08-08 13:32:26"
"3675","3043","mw_compensation","1","5","75862","2023-08-08 13:32:26"
"3676","3043","mw_inconvenience_remember","1","5","75862","2023-08-08 13:32:26"
"3677","3043","mw_inconvenience_hassle","1","5","75862","2023-08-08 13:32:26"
"3678","3043","mw_appearance","2","5","75862","2023-08-08 13:32:26"
"3679","3043","mw_attention_trust","2","5","75862","2023-08-08 13:32:26"
"3680","3043","mw_independence_forced","1","4","75862","2023-08-08 13:32:26"
"3681","3043","mw_attention_uncomfortable","1","5","75862","2023-08-08 13:32:26"
"3682","3043","mw_independence_authority","2","5","75862","2023-08-08 13:32:26"
"3683","3750","mw_comfort_breathe","2","7","16593","2023-08-08 13:33:45"
"3684","3750","mw_attention_trust","2","7","16593","2023-08-08 13:33:45"
"3685","3750","mw_compensation","2","4","16593","2023-08-08 13:33:45"
"3686","3750","mw_efficacy_health","2","4","16593","2023-08-08 13:33:45"
"3687","3750","mw_access_cost","2","7","16593","2023-08-08 13:33:45"
"3688","3750","mw_inconvenience_hassle","2","4","16593","2023-08-08 13:33:45"
"3689","3750","mw_comfort_hot","2","7","16593","2023-08-08 13:33:45"
"3690","3750","mw_inconvenience_remember","2","7","16593","2023-08-08 13:33:45"
"3691","3750","mw_independence_authority","2","7","16593","2023-08-08 13:33:45"
"3692","3750","mw_appearance","2","7","16593","2023-08-08 13:33:45"
"3693","3750","mw_attention_uncomfortable","2","7","16593","2023-08-08 13:33:45"
"3694","3750","mw_independence_forced","2","7","16593","2023-08-08 13:33:45"
"3695","3750","mw_efficacy_eff","2","7","16593","2023-08-08 13:33:45"
"3696","3750","mw_access_diff","2","7","16593","2023-08-08 13:33:45"
"3697","7626","mw_inconvenience_remember","2","7","16593","2023-08-08 13:34:40"
"3698","7626","mw_comfort_breathe","2","7","16593","2023-08-08 13:34:40"
"3699","7626","mw_attention_uncomfortable","2","7","16593","2023-08-08 13:34:40"
"3700","7626","mw_compensation","2","7","16593","2023-08-08 13:34:40"
"3701","7626","mw_access_cost","2","2","16593","2023-08-08 13:34:40"
"3702","7626","mw_independence_forced","2","7","16593","2023-08-08 13:34:40"
"3703","7626","mw_appearance","2","7","16593","2023-08-08 13:34:41"
"3704","7626","mw_attention_trust","2","7","16593","2023-08-08 13:34:41"
"3705","7626","mw_independence_authority","2","4","16593","2023-08-08 13:34:41"
"3706","7626","mw_inconvenience_hassle","2","7","16593","2023-08-08 13:34:41"
"3707","7626","mw_access_diff","0","7","16593","2023-08-08 13:34:41"
"3708","7626","mw_efficacy_eff","2","7","16593","2023-08-08 13:34:41"
"3709","7626","mw_comfort_hot","2","7","16593","2023-08-08 13:34:41"
"3710","7626","mw_efficacy_health","2","7","16593","2023-08-08 13:34:41"
"3711","2071","mw_efficacy_eff","2","4","16593","2023-08-08 13:37:17"
"3712","2071","mw_compensation","2","7","16593","2023-08-08 13:37:17"
"3713","2071","mw_appearance","2","7","16593","2023-08-08 13:37:17"
"3714","2071","mw_inconvenience_remember","2","7","16593","2023-08-08 13:37:17"
"3715","2071","mw_comfort_breathe","2","7","16593","2023-08-08 13:37:17"
"3716","2071","mw_independence_forced","2","4","16593","2023-08-08 13:37:17"
"3717","2071","mw_access_diff","0","7","16593","2023-08-08 13:37:17"
"3718","2071","mw_comfort_hot","2","7","16593","2023-08-08 13:37:17"
"3719","2071","mw_attention_uncomfortable","2","7","16593","2023-08-08 13:37:17"
"3720","2071","mw_inconvenience_hassle","2","7","16593","2023-08-08 13:37:17"
"3721","2071","mw_independence_authority","2","6","16593","2023-08-08 13:37:17"
"3722","2071","mw_efficacy_health","2","4","16593","2023-08-08 13:37:17"
"3723","2071","mw_attention_trust","2","7","16593","2023-08-08 13:37:17"
"3724","2071","mw_access_cost","0","1","16593","2023-08-08 13:37:17"
"3725","2689","mw_comfort_breathe","2","4","75862","2023-08-08 13:37:35"
"3726","2689","mw_access_diff","2","4","75862","2023-08-08 13:37:35"
"3727","2689","mw_access_cost","2","4","75862","2023-08-08 13:37:35"
"3728","2689","mw_efficacy_eff","2","4","75862","2023-08-08 13:37:35"
"3729","2689","mw_efficacy_health","2","4","75862","2023-08-08 13:37:35"
"3730","2689","mw_comfort_hot","2","4","75862","2023-08-08 13:37:35"
"3731","2689","mw_compensation","2","4","75862","2023-08-08 13:37:35"
"3732","2689","mw_inconvenience_remember","0","4","75862","2023-08-08 13:37:35"
"3733","2689","mw_inconvenience_hassle","0","4","75862","2023-08-08 13:37:35"
"3734","2689","mw_attention_trust","2","4","75862","2023-08-08 13:37:35"
"3735","2689","mw_independence_forced","0","4","75862","2023-08-08 13:37:35"
"3736","2689","mw_attention_uncomfortable","2","4","75862","2023-08-08 13:37:35"
"3737","2689","mw_independence_authority","0","4","75862","2023-08-08 13:37:35"
"3738","2689","mw_appearance","2","4","75862","2023-08-08 13:37:35"
"3739","7618","mw_efficacy_health","2","1","47110","2023-08-08 13:37:47"
"3740","7618","mw_access_cost","2","7","47110","2023-08-08 13:37:47"
"3741","7618","mw_comfort_hot","2","7","47110","2023-08-08 13:37:47"
"3742","7618","mw_access_diff","2","7","47110","2023-08-08 13:37:47"
"3743","7618","mw_efficacy_eff","2","1","47110","2023-08-08 13:37:47"
"3744","7618","mw_comfort_breathe","2","7","47110","2023-08-08 13:37:47"
"3745","7618","mw_inconvenience_remember","0","3","47110","2023-08-08 13:37:47"
"3746","7618","mw_compensation","2","3","47110","2023-08-08 13:37:47"
"3747","7618","mw_inconvenience_hassle","2","2","47110","2023-08-08 13:37:47"
"3748","7618","mw_attention_trust","2","3","47110","2023-08-08 13:37:47"
"3749","7618","mw_appearance","2","7","47110","2023-08-08 13:37:47"
"3750","7618","mw_attention_uncomfortable","2","6","47110","2023-08-08 13:37:47"
"3751","7618","mw_independence_forced","0","5","47110","2023-08-08 13:37:47"
"3752","7618","mw_independence_authority","0","5","47110","2023-08-08 13:37:47"
"3753","3951","mw_efficacy_eff","1","6","75862","2023-08-08 13:39:49"
"3754","3951","mw_comfort_breathe","2","4","75862","2023-08-08 13:39:49"
"3755","3951","mw_comfort_hot","2","4","75862","2023-08-08 13:39:49"
"3756","3951","mw_efficacy_health","1","5","75862","2023-08-08 13:39:49"
"3757","3951","mw_access_cost","1","5","75862","2023-08-08 13:39:49"
"3758","3951","mw_access_diff","1","5","75862","2023-08-08 13:39:49"
"3759","3951","mw_appearance","1","5","75862","2023-08-08 13:39:49"
"3760","3951","mw_attention_uncomfortable","1","5","75862","2023-08-08 13:39:49"
"3761","3951","mw_inconvenience_remember","2","5","75862","2023-08-08 13:39:49"
"3762","3951","mw_independence_forced","1","5","75862","2023-08-08 13:39:49"
"3763","3951","mw_inconvenience_hassle","1","5","75862","2023-08-08 13:39:49"
"3764","3951","mw_compensation","1","5","75862","2023-08-08 13:39:49"
"3765","3951","mw_attention_trust","1","5","75862","2023-08-08 13:39:49"
"3766","3951","mw_independence_authority","1","5","75862","2023-08-08 13:39:49"
"3767","6124","mw_access_cost","2","7","47110","2023-08-08 13:42:27"
"3768","6124","mw_efficacy_health","2","6","47110","2023-08-08 13:42:27"
"3769","6124","mw_access_diff","2","7","47110","2023-08-08 13:42:27"
"3770","6124","mw_compensation","1","6","47110","2023-08-08 13:42:27"
"3771","6124","mw_inconvenience_hassle","2","6","47110","2023-08-08 13:42:27"
"3772","6124","mw_inconvenience_remember","0","3","47110","2023-08-08 13:42:27"
"3773","6124","mw_appearance","2","7","47110","2023-08-08 13:42:27"
"3774","6124","mw_attention_trust","2","5","47110","2023-08-08 13:42:27"
"3775","6124","mw_independence_forced","0","3","47110","2023-08-08 13:42:27"
"3776","6124","mw_independence_authority","2","5","47110","2023-08-08 13:42:27"
"3777","6124","mw_attention_uncomfortable","2","6","47110","2023-08-08 13:42:27"
"3778","6124","mw_comfort_hot","2","7","47110","2023-08-08 13:42:27"
"3779","6124","mw_comfort_breathe","2","7","47110","2023-08-08 13:42:27"
"3780","6124","mw_efficacy_eff","1","3","47110","2023-08-08 13:42:27"
"3781","6809","mw_efficacy_health","1","6","47110","2023-08-08 13:43:14"
"3782","6809","mw_access_diff","2","7","47110","2023-08-08 13:43:14"
"3783","6809","mw_access_cost","2","7","47110","2023-08-08 13:43:14"
"3784","6809","mw_comfort_breathe","2","7","47110","2023-08-08 13:43:14"
"3785","6809","mw_efficacy_eff","1","6","47110","2023-08-08 13:43:14"
"3786","6809","mw_comfort_hot","2","7","47110","2023-08-08 13:43:14"
"3787","6809","mw_inconvenience_hassle","1","2","47110","2023-08-08 13:43:14"
"3788","6809","mw_compensation","1","5","47110","2023-08-08 13:43:14"
"3789","6809","mw_inconvenience_remember","1","3","47110","2023-08-08 13:43:14"
"3790","6809","mw_attention_trust","2","3","47110","2023-08-08 13:43:14"
"3791","6809","mw_independence_authority","2","5","47110","2023-08-08 13:43:14"
"3792","6809","mw_appearance","2","7","47110","2023-08-08 13:43:14"
"3793","6809","mw_attention_uncomfortable","2","6","47110","2023-08-08 13:43:14"
"3794","6809","mw_independence_forced","1","5","47110","2023-08-08 13:43:14"
"3795","2909","mw_inconvenience_remember","2","7","16593","2023-08-08 13:45:15"
"3796","2909","mw_comfort_breathe","2","7","16593","2023-08-08 13:45:15"
"3797","2909","mw_access_cost","2","7","16593","2023-08-08 13:45:15"
"3798","2909","mw_compensation","2","7","16593","2023-08-08 13:45:15"
"3799","2909","mw_efficacy_health","1","4","16593","2023-08-08 13:45:15"
"3800","2909","mw_independence_authority","2","7","16593","2023-08-08 13:45:15"
"3801","2909","mw_independence_forced","2","7","16593","2023-08-08 13:45:15"
"3802","2909","mw_comfort_hot","2","7","16593","2023-08-08 13:45:15"
"3803","2909","mw_attention_trust","2","7","16593","2023-08-08 13:45:15"
"3804","2909","mw_inconvenience_hassle","1","4","16593","2023-08-08 13:45:15"
"3805","2909","mw_access_diff","2","7","16593","2023-08-08 13:45:15"
"3806","2909","mw_appearance","2","7","16593","2023-08-08 13:45:15"
"3807","2909","mw_attention_uncomfortable","2","7","16593","2023-08-08 13:45:15"
"3808","2909","mw_efficacy_eff","1","4","16593","2023-08-08 13:45:15"
"3809","2937","mw_access_diff","2","7","16593","2023-08-08 13:46:34"
"3810","2937","mw_inconvenience_hassle","2","7","16593","2023-08-08 13:46:34"
"3811","2937","mw_independence_authority","2","7","16593","2023-08-08 13:46:34"
"3812","2937","mw_comfort_breathe","2","7","16593","2023-08-08 13:46:34"
"3813","2937","mw_independence_forced","2","7","16593","2023-08-08 13:46:34"
"3814","2937","mw_inconvenience_remember","2","7","16593","2023-08-08 13:46:34"
"3815","2937","mw_comfort_hot","2","7","16593","2023-08-08 13:46:34"
"3816","2937","mw_appearance","2","7","16593","2023-08-08 13:46:34"
"3817","2937","mw_access_cost","2","7","16593","2023-08-08 13:46:34"
"3818","2937","mw_efficacy_health","2","7","16593","2023-08-08 13:46:34"
"3819","2937","mw_compensation","2","7","16593","2023-08-08 13:46:34"
"3820","2937","mw_attention_uncomfortable","2","7","16593","2023-08-08 13:46:34"
"3821","2937","mw_efficacy_eff","2","7","16593","2023-08-08 13:46:34"
