,id_x,article_id,attribute,code,confidence,session_id,id_y,post
1245,1302,1735,mw_attention_trust,1,5,25524,1735,"This week, the Tsais organized another shipment of half a million masks and goggles to the University of California, San Diego, which is in the city where Ms. Tsai and their children live. Mr. Tsai also owns the San Diego Seals indoor lacrosse team."
1246,1303,3276,mw_independence_authority,2,7,68591,3276,"President Trump did not wear a mask on a Memorial Day visit to Arlington National Cemetery. Joe Biden did wear one, during his first public appearance since March. The visual contrast highlights a growing divide: The coronavirus has thus far been deadliest in areas and communities that tend to support Democrats, Jennifer Medina and Robert Gebeloff reported."
1247,1304,3276,mw_attention_uncomfortable,2,7,68591,3276,"President Trump did not wear a mask on a Memorial Day visit to Arlington National Cemetery. Joe Biden did wear one, during his first public appearance since March. The visual contrast highlights a growing divide: The coronavirus has thus far been deadliest in areas and communities that tend to support Democrats, Jennifer Medina and Robert Gebeloff reported."
1248,1305,3276,mw_attention_trust,2,7,68591,3276,"President Trump did not wear a mask on a Memorial Day visit to Arlington National Cemetery. Joe Biden did wear one, during his first public appearance since March. The visual contrast highlights a growing divide: The coronavirus has thus far been deadliest in areas and communities that tend to support Democrats, Jennifer Medina and Robert Gebeloff reported."
1249,1306,3276,mw_comfort_breathe,2,7,68591,3276,"President Trump did not wear a mask on a Memorial Day visit to Arlington National Cemetery. Joe Biden did wear one, during his first public appearance since March. The visual contrast highlights a growing divide: The coronavirus has thus far been deadliest in areas and communities that tend to support Democrats, Jennifer Medina and Robert Gebeloff reported."
1250,1307,3276,mw_independence_forced,2,7,68591,3276,"President Trump did not wear a mask on a Memorial Day visit to Arlington National Cemetery. Joe Biden did wear one, during his first public appearance since March. The visual contrast highlights a growing divide: The coronavirus has thus far been deadliest in areas and communities that tend to support Democrats, Jennifer Medina and Robert Gebeloff reported."
1251,1308,3276,mw_appearance,2,7,68591,3276,"President Trump did not wear a mask on a Memorial Day visit to Arlington National Cemetery. Joe Biden did wear one, during his first public appearance since March. The visual contrast highlights a growing divide: The coronavirus has thus far been deadliest in areas and communities that tend to support Democrats, Jennifer Medina and Robert Gebeloff reported."
1252,1309,3276,mw_inconvenience_hassle,1,1,68591,3276,"President Trump did not wear a mask on a Memorial Day visit to Arlington National Cemetery. Joe Biden did wear one, during his first public appearance since March. The visual contrast highlights a growing divide: The coronavirus has thus far been deadliest in areas and communities that tend to support Democrats, Jennifer Medina and Robert Gebeloff reported."
1253,1310,3276,mw_inconvenience_remember,1,1,68591,3276,"President Trump did not wear a mask on a Memorial Day visit to Arlington National Cemetery. Joe Biden did wear one, during his first public appearance since March. The visual contrast highlights a growing divide: The coronavirus has thus far been deadliest in areas and communities that tend to support Democrats, Jennifer Medina and Robert Gebeloff reported."
1254,1311,3276,mw_compensation,2,7,68591,3276,"President Trump did not wear a mask on a Memorial Day visit to Arlington National Cemetery. Joe Biden did wear one, during his first public appearance since March. The visual contrast highlights a growing divide: The coronavirus has thus far been deadliest in areas and communities that tend to support Democrats, Jennifer Medina and Robert Gebeloff reported."
1255,1312,3276,mw_access_cost,2,7,68591,3276,"President Trump did not wear a mask on a Memorial Day visit to Arlington National Cemetery. Joe Biden did wear one, during his first public appearance since March. The visual contrast highlights a growing divide: The coronavirus has thus far been deadliest in areas and communities that tend to support Democrats, Jennifer Medina and Robert Gebeloff reported."
1256,1313,3276,mw_access_diff,2,7,68591,3276,"President Trump did not wear a mask on a Memorial Day visit to Arlington National Cemetery. Joe Biden did wear one, during his first public appearance since March. The visual contrast highlights a growing divide: The coronavirus has thus far been deadliest in areas and communities that tend to support Democrats, Jennifer Medina and Robert Gebeloff reported."
1257,1314,3276,mw_efficacy_health,1,5,68591,3276,"President Trump did not wear a mask on a Memorial Day visit to Arlington National Cemetery. Joe Biden did wear one, during his first public appearance since March. The visual contrast highlights a growing divide: The coronavirus has thus far been deadliest in areas and communities that tend to support Democrats, Jennifer Medina and Robert Gebeloff reported."
1258,1315,3276,mw_efficacy_eff,1,5,68591,3276,"President Trump did not wear a mask on a Memorial Day visit to Arlington National Cemetery. Joe Biden did wear one, during his first public appearance since March. The visual contrast highlights a growing divide: The coronavirus has thus far been deadliest in areas and communities that tend to support Democrats, Jennifer Medina and Robert Gebeloff reported."
1259,1316,3276,mw_comfort_hot,2,7,68591,3276,"President Trump did not wear a mask on a Memorial Day visit to Arlington National Cemetery. Joe Biden did wear one, during his first public appearance since March. The visual contrast highlights a growing divide: The coronavirus has thus far been deadliest in areas and communities that tend to support Democrats, Jennifer Medina and Robert Gebeloff reported."
1260,1317,3833,mw_comfort_hot,2,7,31521,3833,"For our first flight, we arrived at Newark Liberty International Airport to find a virtual ghost town. Only 36 of us were scheduled to take off on the 318-seat Boeing 787 Dreamliner to London, so we were allowed to choose whatever seats — or entire rows — we wanted. We wore masks, as many airlines have required, and food service was reduced."
1261,1318,3833,mw_comfort_breathe,2,7,31521,3833,"For our first flight, we arrived at Newark Liberty International Airport to find a virtual ghost town. Only 36 of us were scheduled to take off on the 318-seat Boeing 787 Dreamliner to London, so we were allowed to choose whatever seats — or entire rows — we wanted. We wore masks, as many airlines have required, and food service was reduced."
1262,1319,3833,mw_efficacy_health,1,3,31521,3833,"For our first flight, we arrived at Newark Liberty International Airport to find a virtual ghost town. Only 36 of us were scheduled to take off on the 318-seat Boeing 787 Dreamliner to London, so we were allowed to choose whatever seats — or entire rows — we wanted. We wore masks, as many airlines have required, and food service was reduced."
1263,1320,3833,mw_efficacy_eff,1,5,31521,3833,"For our first flight, we arrived at Newark Liberty International Airport to find a virtual ghost town. Only 36 of us were scheduled to take off on the 318-seat Boeing 787 Dreamliner to London, so we were allowed to choose whatever seats — or entire rows — we wanted. We wore masks, as many airlines have required, and food service was reduced."
1264,1321,3833,mw_access_diff,2,6,31521,3833,"For our first flight, we arrived at Newark Liberty International Airport to find a virtual ghost town. Only 36 of us were scheduled to take off on the 318-seat Boeing 787 Dreamliner to London, so we were allowed to choose whatever seats — or entire rows — we wanted. We wore masks, as many airlines have required, and food service was reduced."
1265,1322,3833,mw_access_cost,2,7,31521,3833,"For our first flight, we arrived at Newark Liberty International Airport to find a virtual ghost town. Only 36 of us were scheduled to take off on the 318-seat Boeing 787 Dreamliner to London, so we were allowed to choose whatever seats — or entire rows — we wanted. We wore masks, as many airlines have required, and food service was reduced."
1266,1323,3833,mw_inconvenience_remember,1,7,31521,3833,"For our first flight, we arrived at Newark Liberty International Airport to find a virtual ghost town. Only 36 of us were scheduled to take off on the 318-seat Boeing 787 Dreamliner to London, so we were allowed to choose whatever seats — or entire rows — we wanted. We wore masks, as many airlines have required, and food service was reduced."
1267,1324,3833,mw_compensation,0,5,31521,3833,"For our first flight, we arrived at Newark Liberty International Airport to find a virtual ghost town. Only 36 of us were scheduled to take off on the 318-seat Boeing 787 Dreamliner to London, so we were allowed to choose whatever seats — or entire rows — we wanted. We wore masks, as many airlines have required, and food service was reduced."
1268,1325,3833,mw_inconvenience_hassle,1,6,31521,3833,"For our first flight, we arrived at Newark Liberty International Airport to find a virtual ghost town. Only 36 of us were scheduled to take off on the 318-seat Boeing 787 Dreamliner to London, so we were allowed to choose whatever seats — or entire rows — we wanted. We wore masks, as many airlines have required, and food service was reduced."
1269,1326,3833,mw_appearance,1,3,31521,3833,"For our first flight, we arrived at Newark Liberty International Airport to find a virtual ghost town. Only 36 of us were scheduled to take off on the 318-seat Boeing 787 Dreamliner to London, so we were allowed to choose whatever seats — or entire rows — we wanted. We wore masks, as many airlines have required, and food service was reduced."
1270,1327,3833,mw_attention_trust,1,2,31521,3833,"For our first flight, we arrived at Newark Liberty International Airport to find a virtual ghost town. Only 36 of us were scheduled to take off on the 318-seat Boeing 787 Dreamliner to London, so we were allowed to choose whatever seats — or entire rows — we wanted. We wore masks, as many airlines have required, and food service was reduced."
1271,1328,3833,mw_independence_forced,1,7,31521,3833,"For our first flight, we arrived at Newark Liberty International Airport to find a virtual ghost town. Only 36 of us were scheduled to take off on the 318-seat Boeing 787 Dreamliner to London, so we were allowed to choose whatever seats — or entire rows — we wanted. We wore masks, as many airlines have required, and food service was reduced."
1272,1329,3833,mw_independence_authority,1,6,31521,3833,"For our first flight, we arrived at Newark Liberty International Airport to find a virtual ghost town. Only 36 of us were scheduled to take off on the 318-seat Boeing 787 Dreamliner to London, so we were allowed to choose whatever seats — or entire rows — we wanted. We wore masks, as many airlines have required, and food service was reduced."
1273,1330,3833,mw_attention_uncomfortable,1,3,31521,3833,"For our first flight, we arrived at Newark Liberty International Airport to find a virtual ghost town. Only 36 of us were scheduled to take off on the 318-seat Boeing 787 Dreamliner to London, so we were allowed to choose whatever seats — or entire rows — we wanted. We wore masks, as many airlines have required, and food service was reduced."
1274,1331,3076,mw_efficacy_eff,2,7,95232,3076,"Each time a pallet of masks is inspected, “it then must be re-shrink-wrapped, taken across the warehouse, weighed and the manifest tag must be dated, and updated over and over again,” he said. “The suggestions made yesterday afternoon did not sit well with some of Astoria’s principal investor/owners.”"
1275,1332,3076,mw_compensation,2,7,95232,3076,"Each time a pallet of masks is inspected, “it then must be re-shrink-wrapped, taken across the warehouse, weighed and the manifest tag must be dated, and updated over and over again,” he said. “The suggestions made yesterday afternoon did not sit well with some of Astoria’s principal investor/owners.”"
1276,1333,3076,mw_comfort_breathe,2,7,95232,3076,"Each time a pallet of masks is inspected, “it then must be re-shrink-wrapped, taken across the warehouse, weighed and the manifest tag must be dated, and updated over and over again,” he said. “The suggestions made yesterday afternoon did not sit well with some of Astoria’s principal investor/owners.”"
1277,1334,3076,mw_efficacy_health,2,7,95232,3076,"Each time a pallet of masks is inspected, “it then must be re-shrink-wrapped, taken across the warehouse, weighed and the manifest tag must be dated, and updated over and over again,” he said. “The suggestions made yesterday afternoon did not sit well with some of Astoria’s principal investor/owners.”"
1278,1335,3076,mw_comfort_hot,2,7,95232,3076,"Each time a pallet of masks is inspected, “it then must be re-shrink-wrapped, taken across the warehouse, weighed and the manifest tag must be dated, and updated over and over again,” he said. “The suggestions made yesterday afternoon did not sit well with some of Astoria’s principal investor/owners.”"
1279,1336,3076,mw_inconvenience_hassle,2,7,95232,3076,"Each time a pallet of masks is inspected, “it then must be re-shrink-wrapped, taken across the warehouse, weighed and the manifest tag must be dated, and updated over and over again,” he said. “The suggestions made yesterday afternoon did not sit well with some of Astoria’s principal investor/owners.”"
1280,1337,3076,mw_access_cost,2,7,95232,3076,"Each time a pallet of masks is inspected, “it then must be re-shrink-wrapped, taken across the warehouse, weighed and the manifest tag must be dated, and updated over and over again,” he said. “The suggestions made yesterday afternoon did not sit well with some of Astoria’s principal investor/owners.”"
1281,1338,3076,mw_independence_authority,2,7,95232,3076,"Each time a pallet of masks is inspected, “it then must be re-shrink-wrapped, taken across the warehouse, weighed and the manifest tag must be dated, and updated over and over again,” he said. “The suggestions made yesterday afternoon did not sit well with some of Astoria’s principal investor/owners.”"
1282,1339,3076,mw_appearance,2,7,95232,3076,"Each time a pallet of masks is inspected, “it then must be re-shrink-wrapped, taken across the warehouse, weighed and the manifest tag must be dated, and updated over and over again,” he said. “The suggestions made yesterday afternoon did not sit well with some of Astoria’s principal investor/owners.”"
1283,1340,3076,mw_independence_forced,0,6,95232,3076,"Each time a pallet of masks is inspected, “it then must be re-shrink-wrapped, taken across the warehouse, weighed and the manifest tag must be dated, and updated over and over again,” he said. “The suggestions made yesterday afternoon did not sit well with some of Astoria’s principal investor/owners.”"
1284,1341,3076,mw_attention_trust,2,7,95232,3076,"Each time a pallet of masks is inspected, “it then must be re-shrink-wrapped, taken across the warehouse, weighed and the manifest tag must be dated, and updated over and over again,” he said. “The suggestions made yesterday afternoon did not sit well with some of Astoria’s principal investor/owners.”"
1285,1342,3076,mw_inconvenience_remember,2,7,95232,3076,"Each time a pallet of masks is inspected, “it then must be re-shrink-wrapped, taken across the warehouse, weighed and the manifest tag must be dated, and updated over and over again,” he said. “The suggestions made yesterday afternoon did not sit well with some of Astoria’s principal investor/owners.”"
1286,1343,3076,mw_attention_uncomfortable,2,7,95232,3076,"Each time a pallet of masks is inspected, “it then must be re-shrink-wrapped, taken across the warehouse, weighed and the manifest tag must be dated, and updated over and over again,” he said. “The suggestions made yesterday afternoon did not sit well with some of Astoria’s principal investor/owners.”"
1287,1344,3076,mw_access_diff,0,2,95232,3076,"Each time a pallet of masks is inspected, “it then must be re-shrink-wrapped, taken across the warehouse, weighed and the manifest tag must be dated, and updated over and over again,” he said. “The suggestions made yesterday afternoon did not sit well with some of Astoria’s principal investor/owners.”"
1288,1345,6174,mw_inconvenience_hassle,2,4,67834,6174,Joe Biden called President Trump an “absolute fool” for not wearing a mask in public and for belittling his Democratic challenger for donning a mask on Monday as he took part in Memorial Day wreath-laying ceremony amid the coronavirus pandemic.
1289,1346,6174,mw_comfort_breathe,2,6,67834,6174,Joe Biden called President Trump an “absolute fool” for not wearing a mask in public and for belittling his Democratic challenger for donning a mask on Monday as he took part in Memorial Day wreath-laying ceremony amid the coronavirus pandemic.
1290,1347,6174,mw_attention_trust,2,2,67834,6174,Joe Biden called President Trump an “absolute fool” for not wearing a mask in public and for belittling his Democratic challenger for donning a mask on Monday as he took part in Memorial Day wreath-laying ceremony amid the coronavirus pandemic.
1291,1348,6174,mw_efficacy_health,1,5,67834,6174,Joe Biden called President Trump an “absolute fool” for not wearing a mask in public and for belittling his Democratic challenger for donning a mask on Monday as he took part in Memorial Day wreath-laying ceremony amid the coronavirus pandemic.
1292,1349,6174,mw_compensation,1,5,67834,6174,Joe Biden called President Trump an “absolute fool” for not wearing a mask in public and for belittling his Democratic challenger for donning a mask on Monday as he took part in Memorial Day wreath-laying ceremony amid the coronavirus pandemic.
1293,1350,6174,mw_inconvenience_remember,0,4,67834,6174,Joe Biden called President Trump an “absolute fool” for not wearing a mask in public and for belittling his Democratic challenger for donning a mask on Monday as he took part in Memorial Day wreath-laying ceremony amid the coronavirus pandemic.
1294,1351,6174,mw_independence_authority,2,4,67834,6174,Joe Biden called President Trump an “absolute fool” for not wearing a mask in public and for belittling his Democratic challenger for donning a mask on Monday as he took part in Memorial Day wreath-laying ceremony amid the coronavirus pandemic.
1295,1352,6174,mw_comfort_hot,2,6,67834,6174,Joe Biden called President Trump an “absolute fool” for not wearing a mask in public and for belittling his Democratic challenger for donning a mask on Monday as he took part in Memorial Day wreath-laying ceremony amid the coronavirus pandemic.
1296,1353,6174,mw_appearance,2,5,67834,6174,Joe Biden called President Trump an “absolute fool” for not wearing a mask in public and for belittling his Democratic challenger for donning a mask on Monday as he took part in Memorial Day wreath-laying ceremony amid the coronavirus pandemic.
1297,1354,6174,mw_efficacy_eff,1,5,67834,6174,Joe Biden called President Trump an “absolute fool” for not wearing a mask in public and for belittling his Democratic challenger for donning a mask on Monday as he took part in Memorial Day wreath-laying ceremony amid the coronavirus pandemic.
1298,1355,6174,mw_independence_forced,2,5,67834,6174,Joe Biden called President Trump an “absolute fool” for not wearing a mask in public and for belittling his Democratic challenger for donning a mask on Monday as he took part in Memorial Day wreath-laying ceremony amid the coronavirus pandemic.
1299,1356,6174,mw_access_cost,2,6,67834,6174,Joe Biden called President Trump an “absolute fool” for not wearing a mask in public and for belittling his Democratic challenger for donning a mask on Monday as he took part in Memorial Day wreath-laying ceremony amid the coronavirus pandemic.
1300,1357,6174,mw_attention_uncomfortable,2,6,67834,6174,Joe Biden called President Trump an “absolute fool” for not wearing a mask in public and for belittling his Democratic challenger for donning a mask on Monday as he took part in Memorial Day wreath-laying ceremony amid the coronavirus pandemic.
1301,1358,6174,mw_access_diff,2,6,67834,6174,Joe Biden called President Trump an “absolute fool” for not wearing a mask in public and for belittling his Democratic challenger for donning a mask on Monday as he took part in Memorial Day wreath-laying ceremony amid the coronavirus pandemic.
1302,1359,4529,mw_comfort_breathe,2,7,68591,4529,Israeli Prime Minister Benjamin Netanyahu is ordering all citizens to wear masks while out in public space amid the coronavirus pandemic.
1303,1360,4529,mw_independence_forced,1,2,68591,4529,Israeli Prime Minister Benjamin Netanyahu is ordering all citizens to wear masks while out in public space amid the coronavirus pandemic.
1304,1361,4529,mw_attention_uncomfortable,2,7,68591,4529,Israeli Prime Minister Benjamin Netanyahu is ordering all citizens to wear masks while out in public space amid the coronavirus pandemic.
1305,1362,4529,mw_independence_authority,1,2,68591,4529,Israeli Prime Minister Benjamin Netanyahu is ordering all citizens to wear masks while out in public space amid the coronavirus pandemic.
1306,1363,4529,mw_attention_trust,2,7,68591,4529,Israeli Prime Minister Benjamin Netanyahu is ordering all citizens to wear masks while out in public space amid the coronavirus pandemic.
1307,1364,4529,mw_appearance,2,7,68591,4529,Israeli Prime Minister Benjamin Netanyahu is ordering all citizens to wear masks while out in public space amid the coronavirus pandemic.
1308,1365,4529,mw_inconvenience_remember,2,7,68591,4529,Israeli Prime Minister Benjamin Netanyahu is ordering all citizens to wear masks while out in public space amid the coronavirus pandemic.
1309,1366,4529,mw_compensation,1,2,68591,4529,Israeli Prime Minister Benjamin Netanyahu is ordering all citizens to wear masks while out in public space amid the coronavirus pandemic.
1310,1367,4529,mw_inconvenience_hassle,1,6,68591,4529,Israeli Prime Minister Benjamin Netanyahu is ordering all citizens to wear masks while out in public space amid the coronavirus pandemic.
1311,1368,4529,mw_access_cost,2,7,68591,4529,Israeli Prime Minister Benjamin Netanyahu is ordering all citizens to wear masks while out in public space amid the coronavirus pandemic.
1312,1369,4529,mw_access_diff,2,7,68591,4529,Israeli Prime Minister Benjamin Netanyahu is ordering all citizens to wear masks while out in public space amid the coronavirus pandemic.
1313,1370,4529,mw_comfort_hot,2,7,68591,4529,Israeli Prime Minister Benjamin Netanyahu is ordering all citizens to wear masks while out in public space amid the coronavirus pandemic.
1314,1371,4529,mw_efficacy_health,1,6,68591,4529,Israeli Prime Minister Benjamin Netanyahu is ordering all citizens to wear masks while out in public space amid the coronavirus pandemic.
1315,1372,4529,mw_efficacy_eff,1,6,68591,4529,Israeli Prime Minister Benjamin Netanyahu is ordering all citizens to wear masks while out in public space amid the coronavirus pandemic.
1316,1373,52,mw_comfort_breathe,2,7,74755,52,"Germany is slowly loosening up its lockdown coronavirus lockdown restrictions, German Chancellor Angela Merkel said Wednesday. The country is taking a gradual approach. Some of its shops will begin to open next week, though people must still keep their distance and Merkel is encouraging people to wear masks in public. The country also plans to reopen some schools May 4, though it will likely include mitigation strategies like smaller class sizes. "
1317,1374,52,mw_efficacy_eff,2,7,74755,52,"Germany is slowly loosening up its lockdown coronavirus lockdown restrictions, German Chancellor Angela Merkel said Wednesday. The country is taking a gradual approach. Some of its shops will begin to open next week, though people must still keep their distance and Merkel is encouraging people to wear masks in public. The country also plans to reopen some schools May 4, though it will likely include mitigation strategies like smaller class sizes. "
1318,1375,52,mw_access_cost,2,7,74755,52,"Germany is slowly loosening up its lockdown coronavirus lockdown restrictions, German Chancellor Angela Merkel said Wednesday. The country is taking a gradual approach. Some of its shops will begin to open next week, though people must still keep their distance and Merkel is encouraging people to wear masks in public. The country also plans to reopen some schools May 4, though it will likely include mitigation strategies like smaller class sizes. "
1319,1376,52,mw_independence_authority,2,7,74755,52,"Germany is slowly loosening up its lockdown coronavirus lockdown restrictions, German Chancellor Angela Merkel said Wednesday. The country is taking a gradual approach. Some of its shops will begin to open next week, though people must still keep their distance and Merkel is encouraging people to wear masks in public. The country also plans to reopen some schools May 4, though it will likely include mitigation strategies like smaller class sizes. "
1320,1377,52,mw_comfort_hot,2,7,74755,52,"Germany is slowly loosening up its lockdown coronavirus lockdown restrictions, German Chancellor Angela Merkel said Wednesday. The country is taking a gradual approach. Some of its shops will begin to open next week, though people must still keep their distance and Merkel is encouraging people to wear masks in public. The country also plans to reopen some schools May 4, though it will likely include mitigation strategies like smaller class sizes. "
1321,1378,52,mw_access_diff,2,7,74755,52,"Germany is slowly loosening up its lockdown coronavirus lockdown restrictions, German Chancellor Angela Merkel said Wednesday. The country is taking a gradual approach. Some of its shops will begin to open next week, though people must still keep their distance and Merkel is encouraging people to wear masks in public. The country also plans to reopen some schools May 4, though it will likely include mitigation strategies like smaller class sizes. "
1322,1379,52,mw_efficacy_health,2,7,74755,52,"Germany is slowly loosening up its lockdown coronavirus lockdown restrictions, German Chancellor Angela Merkel said Wednesday. The country is taking a gradual approach. Some of its shops will begin to open next week, though people must still keep their distance and Merkel is encouraging people to wear masks in public. The country also plans to reopen some schools May 4, though it will likely include mitigation strategies like smaller class sizes. "
1323,1380,52,mw_attention_uncomfortable,2,7,74755,52,"Germany is slowly loosening up its lockdown coronavirus lockdown restrictions, German Chancellor Angela Merkel said Wednesday. The country is taking a gradual approach. Some of its shops will begin to open next week, though people must still keep their distance and Merkel is encouraging people to wear masks in public. The country also plans to reopen some schools May 4, though it will likely include mitigation strategies like smaller class sizes. "
1324,1381,52,mw_appearance,2,7,74755,52,"Germany is slowly loosening up its lockdown coronavirus lockdown restrictions, German Chancellor Angela Merkel said Wednesday. The country is taking a gradual approach. Some of its shops will begin to open next week, though people must still keep their distance and Merkel is encouraging people to wear masks in public. The country also plans to reopen some schools May 4, though it will likely include mitigation strategies like smaller class sizes. "
1325,1382,52,mw_inconvenience_hassle,2,7,74755,52,"Germany is slowly loosening up its lockdown coronavirus lockdown restrictions, German Chancellor Angela Merkel said Wednesday. The country is taking a gradual approach. Some of its shops will begin to open next week, though people must still keep their distance and Merkel is encouraging people to wear masks in public. The country also plans to reopen some schools May 4, though it will likely include mitigation strategies like smaller class sizes. "
1326,1383,52,mw_independence_forced,2,7,74755,52,"Germany is slowly loosening up its lockdown coronavirus lockdown restrictions, German Chancellor Angela Merkel said Wednesday. The country is taking a gradual approach. Some of its shops will begin to open next week, though people must still keep their distance and Merkel is encouraging people to wear masks in public. The country also plans to reopen some schools May 4, though it will likely include mitigation strategies like smaller class sizes. "
1327,1384,52,mw_attention_trust,2,7,74755,52,"Germany is slowly loosening up its lockdown coronavirus lockdown restrictions, German Chancellor Angela Merkel said Wednesday. The country is taking a gradual approach. Some of its shops will begin to open next week, though people must still keep their distance and Merkel is encouraging people to wear masks in public. The country also plans to reopen some schools May 4, though it will likely include mitigation strategies like smaller class sizes. "
1328,1385,52,mw_inconvenience_remember,2,7,74755,52,"Germany is slowly loosening up its lockdown coronavirus lockdown restrictions, German Chancellor Angela Merkel said Wednesday. The country is taking a gradual approach. Some of its shops will begin to open next week, though people must still keep their distance and Merkel is encouraging people to wear masks in public. The country also plans to reopen some schools May 4, though it will likely include mitigation strategies like smaller class sizes. "
1329,1386,52,mw_compensation,2,1,74755,52,"Germany is slowly loosening up its lockdown coronavirus lockdown restrictions, German Chancellor Angela Merkel said Wednesday. The country is taking a gradual approach. Some of its shops will begin to open next week, though people must still keep their distance and Merkel is encouraging people to wear masks in public. The country also plans to reopen some schools May 4, though it will likely include mitigation strategies like smaller class sizes. "
1330,1387,212,mw_access_diff,2,7,81924,212,"Rick Bright — the former director of HHS’s Biomedical Advanced Research and Development Authority (who was ousted in April, and later filed a whistleblower complaint alleging he was demoted for fighting for science-based preparations “over political expediency”) — pushed top HHS officials to accept Bowen’s offer, to no avail. Prestige Ameritech later exported a million masks to China. "
1331,1388,212,mw_comfort_hot,2,7,81924,212,"Rick Bright — the former director of HHS’s Biomedical Advanced Research and Development Authority (who was ousted in April, and later filed a whistleblower complaint alleging he was demoted for fighting for science-based preparations “over political expediency”) — pushed top HHS officials to accept Bowen’s offer, to no avail. Prestige Ameritech later exported a million masks to China. "
1332,1389,212,mw_independence_forced,2,7,81924,212,"Rick Bright — the former director of HHS’s Biomedical Advanced Research and Development Authority (who was ousted in April, and later filed a whistleblower complaint alleging he was demoted for fighting for science-based preparations “over political expediency”) — pushed top HHS officials to accept Bowen’s offer, to no avail. Prestige Ameritech later exported a million masks to China. "
1333,1390,212,mw_comfort_breathe,2,7,81924,212,"Rick Bright — the former director of HHS’s Biomedical Advanced Research and Development Authority (who was ousted in April, and later filed a whistleblower complaint alleging he was demoted for fighting for science-based preparations “over political expediency”) — pushed top HHS officials to accept Bowen’s offer, to no avail. Prestige Ameritech later exported a million masks to China. "
1334,1391,212,mw_efficacy_health,2,7,81924,212,"Rick Bright — the former director of HHS’s Biomedical Advanced Research and Development Authority (who was ousted in April, and later filed a whistleblower complaint alleging he was demoted for fighting for science-based preparations “over political expediency”) — pushed top HHS officials to accept Bowen’s offer, to no avail. Prestige Ameritech later exported a million masks to China. "
1335,1392,212,mw_inconvenience_hassle,2,7,81924,212,"Rick Bright — the former director of HHS’s Biomedical Advanced Research and Development Authority (who was ousted in April, and later filed a whistleblower complaint alleging he was demoted for fighting for science-based preparations “over political expediency”) — pushed top HHS officials to accept Bowen’s offer, to no avail. Prestige Ameritech later exported a million masks to China. "
1336,1393,212,mw_attention_trust,2,7,81924,212,"Rick Bright — the former director of HHS’s Biomedical Advanced Research and Development Authority (who was ousted in April, and later filed a whistleblower complaint alleging he was demoted for fighting for science-based preparations “over political expediency”) — pushed top HHS officials to accept Bowen’s offer, to no avail. Prestige Ameritech later exported a million masks to China. "
1337,1394,212,mw_independence_authority,2,7,81924,212,"Rick Bright — the former director of HHS’s Biomedical Advanced Research and Development Authority (who was ousted in April, and later filed a whistleblower complaint alleging he was demoted for fighting for science-based preparations “over political expediency”) — pushed top HHS officials to accept Bowen’s offer, to no avail. Prestige Ameritech later exported a million masks to China. "
1338,1395,212,mw_appearance,2,7,81924,212,"Rick Bright — the former director of HHS’s Biomedical Advanced Research and Development Authority (who was ousted in April, and later filed a whistleblower complaint alleging he was demoted for fighting for science-based preparations “over political expediency”) — pushed top HHS officials to accept Bowen’s offer, to no avail. Prestige Ameritech later exported a million masks to China. "
1339,1396,212,mw_inconvenience_remember,2,7,81924,212,"Rick Bright — the former director of HHS’s Biomedical Advanced Research and Development Authority (who was ousted in April, and later filed a whistleblower complaint alleging he was demoted for fighting for science-based preparations “over political expediency”) — pushed top HHS officials to accept Bowen’s offer, to no avail. Prestige Ameritech later exported a million masks to China. "
1340,1397,212,mw_access_cost,2,7,81924,212,"Rick Bright — the former director of HHS’s Biomedical Advanced Research and Development Authority (who was ousted in April, and later filed a whistleblower complaint alleging he was demoted for fighting for science-based preparations “over political expediency”) — pushed top HHS officials to accept Bowen’s offer, to no avail. Prestige Ameritech later exported a million masks to China. "
1341,1398,212,mw_efficacy_eff,2,7,81924,212,"Rick Bright — the former director of HHS’s Biomedical Advanced Research and Development Authority (who was ousted in April, and later filed a whistleblower complaint alleging he was demoted for fighting for science-based preparations “over political expediency”) — pushed top HHS officials to accept Bowen’s offer, to no avail. Prestige Ameritech later exported a million masks to China. "
1342,1399,212,mw_attention_uncomfortable,2,7,81924,212,"Rick Bright — the former director of HHS’s Biomedical Advanced Research and Development Authority (who was ousted in April, and later filed a whistleblower complaint alleging he was demoted for fighting for science-based preparations “over political expediency”) — pushed top HHS officials to accept Bowen’s offer, to no avail. Prestige Ameritech later exported a million masks to China. "
1343,1400,212,mw_compensation,2,7,81924,212,"Rick Bright — the former director of HHS’s Biomedical Advanced Research and Development Authority (who was ousted in April, and later filed a whistleblower complaint alleging he was demoted for fighting for science-based preparations “over political expediency”) — pushed top HHS officials to accept Bowen’s offer, to no avail. Prestige Ameritech later exported a million masks to China. "
1344,1401,555,mw_comfort_hot,2,7,32173,555,"But the WHO isn’t alone in being slow to suggest mask use. Countries like Venezuela made masks mandatory on March 14, and the Czech Republic made the move on March 18. But the US CDC also originally recommended against masks for the public, only changing its guidance to universal masking on April 3. "
1345,1402,555,mw_efficacy_health,0,3,32173,555,"But the WHO isn’t alone in being slow to suggest mask use. Countries like Venezuela made masks mandatory on March 14, and the Czech Republic made the move on March 18. But the US CDC also originally recommended against masks for the public, only changing its guidance to universal masking on April 3. "
