,ba_m,cognitive_translate,cognitive_exponent,repetition,run,pearson,euclidean,mape
22773,15,3,2,2,24,0.06991460633151923,473.34933672163726,0.7058455789840403
22774,15,3,2,2,25,0.040339973675748785,474.71545226911104,0.708488337891595
22775,15,3,2,2,26,0.053145006747695456,475.53507409680134,0.7093096605912805
22776,15,3,2,2,27,0.0661115435667954,472.4476386906388,0.7054048324512702
22777,15,3,2,2,28,0.07106627821536987,474.08888881998547,0.7075005888743601
22778,15,3,2,2,29,0.06734212703289784,471.7422278094428,0.7026239284798012
22779,15,3,2,3,0,0.05156409450805727,472.80225816385536,0.7038643509108148
22780,15,3,2,3,1,0.06798923306531397,469.4800224600313,0.7004725180621157
22781,15,3,2,3,2,0.05843478323534162,474.3197657759626,0.7034585088429125
22782,15,3,2,3,3,0.04261461814059094,471.4510245928781,0.6956920710595366
22783,15,3,2,3,4,0.04546189797320508,473.1939278884656,0.7056132667283386
22784,15,3,2,3,5,0.042645661987683624,473.4771426041369,0.7044578341082222
22785,15,3,2,3,6,0.06651459355622338,471.006289923612,0.7023704586232643
22786,15,3,2,3,7,0.058286625365310374,473.50291625003155,0.7045120244888355
22787,15,3,2,3,8,0.05552629284195632,473.69031178882227,0.7066522334279551
22788,15,3,2,3,9,0.05968632033990776,476.2438443688009,0.7123857166069518
22789,15,3,2,3,10,0.05249745898564689,470.8406882061593,0.6997029569887566
22790,15,3,2,3,11,0.04934656890405659,469.99772263598453,0.6934350073786041
22791,15,3,2,3,12,0.06119238446574029,471.650948910742,0.7009558430260802
22792,15,3,2,3,13,0.0596236957895662,474.82448335196796,0.7081293786856183
22793,15,3,2,3,14,0.05970980175737467,471.1150192931857,0.7013837965210147
22794,15,3,2,3,15,0.05607322843019704,472.86648055688005,0.705249382826035
22795,15,3,2,3,16,0.044379147661789686,474.7079617738438,0.7058498570935924
22796,15,3,2,3,17,0.05455269159569148,476.33371049998203,0.7094507144494662
22797,15,3,2,3,18,0.06390104014052783,469.5939866253305,0.6968032595085955
22798,15,3,2,3,19,0.0535668293534294,471.8133181621877,0.7036143425252219
22799,15,3,2,3,20,0.048865248327224976,472.0604122701709,0.7034837339008645
22800,15,3,2,3,21,0.05481598523578975,474.8724588036178,0.7064372795894006
22801,15,3,2,3,22,0.059518778193585066,473.2358340615478,0.7041410202967028
22802,15,3,2,3,23,0.03786409393657313,473.01657635384316,0.6998698080447275
22803,15,3,2,3,24,0.05330259431546994,472.5931279818892,0.7028156289047489
22804,15,3,2,3,25,0.05532762494132929,471.00871463854475,0.6988860055580811
22805,15,3,2,3,26,0.05431968750472513,475.272878227744,0.7072385952857001
22806,15,3,2,3,27,0.054934251006698485,473.25131675031434,0.7036250970994592
22807,15,3,2,3,28,0.051535095732423875,471.45316442498216,0.7017993211529944
22808,15,3,2,3,29,0.05411728604914696,472.8287589181232,0.7030992991436786
22809,15,3,2,4,0,0.07253976584645967,473.18302193102073,0.7092113640884836
22810,15,3,2,4,1,0.07515096882543129,471.98004809206446,0.7030427994663611
22811,15,3,2,4,2,0.05552321421331607,475.1564124678534,0.7098936394931661
22812,15,3,2,4,3,0.06940288033017057,473.38083365224225,0.7049798443957167
22813,15,3,2,4,4,0.08054552879365615,471.37417576313334,0.7052754885890319
22814,15,3,2,4,5,0.06041005744155603,475.11870893539026,0.7060360019428519
22815,15,3,2,4,6,0.06415134624372276,474.19132938665615,0.705017157648126
22816,15,3,2,4,7,0.054623218183936416,471.43403050209605,0.6963284557138344
22817,15,3,2,4,8,0.06585723957913778,474.3048064480135,0.7072747800557521
22818,15,3,2,4,9,0.059331702034942334,472.86204558499134,0.7009148246517659
22819,15,3,2,4,10,0.05991458407650008,471.3587550235284,0.7015652436894889
22820,15,3,2,4,11,0.05788955408532288,471.1673638882301,0.6987741643099309
22821,15,3,2,4,12,0.05407132983124264,473.43595218831996,0.7031288892839159
22822,15,3,2,4,13,0.06511674329007353,469.92896822148964,0.6985904083163176
22823,15,3,2,4,14,0.0550013546452816,475.5956792124332,0.7100610091065104
22824,15,3,2,4,15,0.06418140499857712,471.1978282898711,0.7046278799668756
22825,15,3,2,4,16,0.06098193799563334,472.74080368540996,0.7023327650478836
22826,15,3,2,4,17,0.04650651714608477,475.6660735562807,0.7079296915565784
22827,15,3,2,4,18,0.06386089228322216,474.62161518155335,0.709532691501871
22828,15,3,2,4,19,0.08252462935430778,472.7209990798769,0.7045919066187759
22829,15,3,2,4,20,0.05858019289553551,472.5281355601703,0.7015990452862693
22830,15,3,2,4,21,0.05748310412843433,473.7821090094064,0.7045961709968904
22831,15,3,2,4,22,0.06718448498345049,470.8111256892417,0.6993504798568299
22832,15,3,2,4,23,0.06438822650767902,473.70460145821016,0.7078867058307531
22833,15,3,2,4,24,0.07170414581721801,474.33756985237625,0.7085399917453404
22834,15,3,2,4,25,0.07646952602070016,472.4498269054241,0.7019059995893241
22835,15,3,2,4,26,0.059414141678454414,473.5851305045588,0.7025817358466341
22836,15,3,2,4,27,0.06357066679579469,472.69532462782814,0.7049382688175484
22837,15,3,2,4,28,0.07127964315336786,472.5453880563327,0.7030618569116492
22838,15,3,2,4,29,0.07705042212373674,471.7206571361697,0.6993459679311522
22839,15,3,2,5,0,0.06472673245891215,472.19343664799766,0.7045764883585447
22840,15,3,2,5,1,0.06531170285309426,472.6860622890785,0.7038845521201967
22841,15,3,2,5,2,0.06344342623252616,470.9022030021594,0.6989673092630131
22842,15,3,2,5,3,0.07488309292864473,472.48875255990816,0.7054949873467434
22843,15,3,2,5,4,0.05593037948997501,472.264198846015,0.7060763575672944
22844,15,3,2,5,5,0.057915325495353324,471.1774257280015,0.7002890929802348
22845,15,3,2,5,6,0.059301028272946386,475.44883016988433,0.7090190660600563
22846,15,3,2,5,7,0.05928882709800062,472.3834192947765,0.7048654521092573
22847,15,3,2,5,8,0.07555383068282083,476.1621438149701,0.7141640917540425
22848,15,3,2,5,9,0.05625536448124547,472.16636325538667,0.6997213189265344
22849,15,3,2,5,10,0.06478158099640315,473.8048997970497,0.7028325469693764
22850,15,3,2,5,11,0.06775640301821792,471.8982401761587,0.7046771406124307
22851,15,3,2,5,12,0.04377642111895442,474.5826206530146,0.7056907484219171
22852,15,3,2,5,13,0.05736880773159216,471.26821513881765,0.6981535275862779
22853,15,3,2,5,14,0.06592810403712239,474.2716741751699,0.7087611105441333
22854,15,3,2,5,15,0.06298993172843065,470.90179477488624,0.6996271362667281
22855,15,3,2,5,16,0.06658423782287919,472.46352489187547,0.7015372285338101
22856,15,3,2,5,17,0.06772575838704376,473.9572194118436,0.7089745207027249
22857,15,3,2,5,18,0.06781461689725692,470.5644252716473,0.6980442322540977
22858,15,3,2,5,19,0.06591242144356811,472.7027511938138,0.7040971950204877
22859,15,3,2,5,20,0.074604045527225,474.34487763310995,0.7106092081441636
22860,15,3,2,5,21,0.06858724549239024,473.3468926847583,0.7066567148317592
22861,15,3,2,5,22,0.055978529736677406,471.7693332029774,0.6974035260516424
22862,15,3,2,5,23,0.07030546733256603,470.12073188281846,0.69842880957651
22863,15,3,2,5,24,0.06714486357229041,474.1643400991151,0.7094704702273908
22864,15,3,2,5,25,0.05690268324270526,474.30319146569354,0.7045164079335775
22865,15,3,2,5,26,0.06999530322908638,475.7266583991215,0.7105137736168722
22866,15,3,2,5,27,0.056731281171943294,471.8775533460893,0.7000012414981699
22867,15,3,2,5,28,0.04730562519989429,471.8406186781378,0.7027720735565616
22868,15,3,2,5,29,0.07052680989296217,470.01061088940327,0.6979199311756967
22869,15,3,2,6,0,0.06376672046456931,474.091105604112,0.7071453232337795
22870,15,3,2,6,1,0.08003985246468984,471.5405387427401,0.7065486100101426
22871,15,3,2,6,2,0.06515339156546902,471.89482554379856,0.7043655034332267
22872,15,3,2,6,3,0.07285406716134574,474.23873543911213,0.7090032437668219
22873,15,3,2,6,4,0.08164583193163973,472.0754873006485,0.7040456439741135
22874,15,3,2,6,5,0.0695493434048834,474.2467481955603,0.7066022037425125
22875,15,3,2,6,6,0.07744646984722417,470.6513008492082,0.7024179931873334
22876,15,3,2,6,7,0.07443515711466624,471.2109234165264,0.7024169069884513
22877,15,3,2,6,8,0.07129437532698553,470.2808774033328,0.7019526890417369
22878,15,3,2,6,9,0.08432948498308741,471.58298367187194,0.7062384213172317
22879,15,3,2,6,10,0.06943137954335941,468.2353584776756,0.6941442842264477
22880,15,3,2,6,11,0.0680678132343882,471.57279477775904,0.6996883508899804
22881,15,3,2,6,12,0.06947032241392968,473.9940232943947,0.7081753188658512
22882,15,3,2,6,13,0.07656109179682029,471.7479635444875,0.7011518139307661
22883,15,3,2,6,14,0.051890668248678384,475.08461013963966,0.7092286894818439
22884,15,3,2,6,15,0.05977223912744856,474.916178508281,0.7093963835475888
22885,15,3,2,6,16,0.06358420765164825,473.5879064939259,0.7052037780195816
22886,15,3,2,6,17,0.062432803580240254,470.0635669700054,0.6975452968541268
22887,15,3,2,6,18,0.06952256242891765,473.870643943412,0.708381420106182
22888,15,3,2,6,19,0.06852464861886783,473.2521698895527,0.7074243245781388
22889,15,3,2,6,20,0.06390608930745073,470.0188078834999,0.6969621140481084
22890,15,3,2,6,21,0.05885715118859874,474.4097570620615,0.708587786409718
22891,15,3,2,6,22,0.06576985917545232,471.3440501148311,0.7034007018944184
22892,15,3,2,6,23,0.07437146107077486,471.3398599155833,0.7035266323993824
22893,15,3,2,6,24,0.060168322926014574,472.8182758842854,0.7019332408618647
22894,15,3,2,6,25,0.06408574485614903,474.30933077239433,0.7097892938819901
22895,15,3,2,6,26,0.06266480032951309,472.509609561695,0.6983486242533643
22896,15,3,2,6,27,0.06288941109633751,471.95498438872045,0.7018935739220108
22897,15,3,2,6,28,0.09508860253919539,469.8147551314261,0.7040970196599686
22898,15,3,2,6,29,0.06646366830500058,472.1320369287437,0.7034218012335177
22899,15,3,2,7,0,0.06687828278073044,474.7582647151614,0.7077038964344133
22900,15,3,2,7,1,0.05396926360176472,473.32112564320187,0.7039391863528609
22901,15,3,2,7,2,0.06892102551197654,471.96787263664305,0.7037735485813945
22902,15,3,2,7,3,0.07127226521806453,473.61006622954466,0.707024144718206
22903,15,3,2,7,4,0.06964934834136982,474.48867950808153,0.7063030002975026
22904,15,3,2,7,5,0.07578100950766915,471.23903853233134,0.7056475772169456
22905,15,3,2,7,6,0.06223746075661921,473.9730026892533,0.7047993446768815
22906,15,3,2,7,7,0.06922031317232173,469.5279874886475,0.6993512301770481
22907,15,3,2,7,8,0.06365868223003605,474.8792320293616,0.7116057855373334
22908,15,3,2,7,9,0.06800999176388334,473.24281164010296,0.7058727488993756
22909,15,3,2,7,10,0.06593029235098995,471.3641132383261,0.7007825663340791
22910,15,3,2,7,11,0.06262266583824103,474.7304262973546,0.7078757398360094
22911,15,3,2,7,12,0.07689683470374621,467.4833987939373,0.6903917897955946
22912,15,3,2,7,13,0.06610041742604485,473.38713973799304,0.7034742051222475
22913,15,3,2,7,14,0.061370331240299704,470.0641090651762,0.699047872036383
22914,15,3,2,7,15,0.0903111959606433,471.2727397546991,0.7033434672532605
22915,15,3,2,7,16,0.05346939515579852,474.91954299192497,0.7095588302153751
22916,15,3,2,7,17,0.0700062015808718,471.06609344848266,0.7013218021421163
22917,15,3,2,7,18,0.06943543937649573,470.5585196730067,0.7043300342962032
22918,15,3,2,7,19,0.06450202767231741,472.7829418488416,0.7053351369490805
22919,15,3,2,7,20,0.07960695558650635,469.823448934538,0.6985162359723084
22920,15,3,2,7,21,0.06448927865567565,470.1637671092021,0.6999532428284093
22921,15,3,2,7,22,0.0765048161966041,468.7548233878583,0.6980324573502195
22922,15,3,2,7,23,0.0815262078125046,471.4074900674613,0.7016409046235464
22923,15,3,2,7,24,0.06461961401016239,470.18698128065466,0.6973028227790466
22924,15,3,2,7,25,0.06882683745149057,470.58986164821016,0.6999037873347841
22925,15,3,2,7,26,0.07347734909293671,473.1146429384632,0.7053622407059965
22926,15,3,2,7,27,0.0828240587481414,472.3412024451048,0.704350438156951
22927,15,3,2,7,28,0.0630365562591844,472.41404129334813,0.7029972859251948
22928,15,3,2,7,29,0.06945765577487133,474.5851026255077,0.7097653644428487
22929,15,3,2,8,0,0.03776565334847263,473.24913117224014,0.7037535575060856
22930,15,3,2,8,1,0.05093305121473818,473.87213989857963,0.7093213452553687
22931,15,3,2,8,2,0.05176684884972594,470.70561805857454,0.6983740081047864
22932,15,3,2,8,3,0.0457402681206196,472.13565970096516,0.7046962357071641
22933,15,3,2,8,4,0.057615544521317424,471.40333623325347,0.7017298503290063
22934,15,3,2,8,5,0.04982438833635642,473.81436221004896,0.7099985437087618
22935,15,3,2,8,6,0.05256440927841776,472.9171325057821,0.7057942803885714
22936,15,3,2,8,7,0.0516400055443501,473.4914300838581,0.7071983335274873
22937,15,3,2,8,8,0.04841193251818229,475.7162805133455,0.7093339636587571
22938,15,3,2,8,9,0.04117998150871161,473.7317199308077,0.7071717512867556
22939,15,3,2,8,10,0.05073672470036248,474.7709479170532,0.7104782230223167
22940,15,3,2,8,11,0.05346920132119135,474.35956960329105,0.708379692365781
22941,15,3,2,8,12,0.04668324778189673,472.81298280897585,0.7026009724169499
22942,15,3,2,8,13,0.0758450697262232,472.7186516398822,0.7062001999183384
22943,15,3,2,8,14,0.04701890335088694,471.55315642128403,0.7038347864587718
22944,15,3,2,8,15,0.047230304475830855,473.7066509088995,0.7075029999930996
22945,15,3,2,8,16,0.05291149256675717,471.75693729859614,0.7003055856749203
22946,15,3,2,8,17,0.045553898020023596,471.37284349850444,0.700089021919604
22947,15,3,2,8,18,0.06447107169811399,470.1309565996771,0.7013733051089402
22948,15,3,2,8,19,0.0677170207336379,469.1737687717605,0.6983905597376102
22949,15,3,2,8,20,0.05116519245898251,469.6835616160873,0.6943791688953675
22950,15,3,2,8,21,0.0540212004113951,474.8860826434358,0.7095264591826794
22951,15,3,2,8,22,0.05866044532615498,471.6321416890969,0.7033642586698151
22952,15,3,2,8,23,0.05816109178135314,473.0160887650891,0.7068541420019812
22953,15,3,2,8,24,0.06823359295654059,471.3719389322592,0.7049746722693778
22954,15,3,2,8,25,0.044748011262407295,474.72464269351013,0.7114757393994061
22955,15,3,2,8,26,0.06033018342508308,471.27861550786133,0.7017364230688664
22956,15,3,2,8,27,0.05152199554523632,474.1838054352856,0.7078694335349356
22957,15,3,2,8,28,0.058883524658178754,472.3779635436005,0.7060512172367348
22958,15,3,2,8,29,0.03883552438886415,473.767606777881,0.7077330541722106
22959,15,3,2,9,0,0.08990990313269161,469.2828447461572,0.7010686829356153
22960,15,3,2,9,1,0.07805449495496836,469.6922049802574,0.7012945032480005
22961,15,3,2,9,2,0.07411121546159648,472.5030798332075,0.7033722134813679
22962,15,3,2,9,3,0.06899557808162472,472.13003182455014,0.7013311883075394
22963,15,3,2,9,4,0.0714855735426103,474.0057865425894,0.7074271049980426
22964,15,3,2,9,5,0.08052685278422068,475.53071905565383,0.7146065621425235
22965,15,3,2,9,6,0.0829466149570745,473.8145837286225,0.7100089326552715
22966,15,3,2,9,7,0.07878528811215353,472.70795937051145,0.7054596084773168
22967,15,3,2,9,8,0.06758668758581785,472.06718792326956,0.6987064615447242
22968,15,3,2,9,9,0.06400976981991698,472.38334252921004,0.7035964828606464
22969,15,3,2,9,10,0.08045227166479998,472.4587100244217,0.7044353896299164
22970,15,3,2,9,11,0.0716277217003763,475.982662424696,0.7111180006895039
22971,15,3,2,9,12,0.0776155208016471,475.9963277667957,0.7125316857104421
22972,15,3,2,9,13,0.07299385065226376,471.2636152342014,0.6985667155554403
22973,15,3,2,9,14,0.061282294129977384,475.2546792948542,0.7091599739981415
22974,15,3,2,9,15,0.07833596657313244,474.64256218267275,0.7110856778602952
22975,15,3,2,9,16,0.0705021974499897,475.65461225893665,0.711163058945243
22976,15,3,2,9,17,0.0707533144045197,472.82542158502685,0.7053209681017888
22977,15,3,2,9,18,0.08549386616240724,475.97842102922095,0.7134184611927156
22978,15,3,2,9,19,0.07996488273298351,470.8487428612594,0.6996072545288369
22979,15,3,2,9,20,0.09321298239899523,472.59072467419696,0.7068537781909163
22980,15,3,2,9,21,0.07023894455366661,471.5885209242436,0.7039362013439892
22981,15,3,2,9,22,0.0773622444559496,471.284658983828,0.7021289926790931
22982,15,3,2,9,23,0.06813763788335032,472.6463170479972,0.7075116062955292
22983,15,3,2,9,24,0.07915090315798444,471.200521144274,0.702782161843157
22984,15,3,2,9,25,0.07488430354704696,475.44280207675325,0.7102979728237071
22985,15,3,2,9,26,0.09481612295596721,470.67239596251557,0.7052826962244438
22986,15,3,2,9,27,0.06967062486029468,474.44063629401563,0.7102860339675304
22987,15,3,2,9,28,0.07187389081998008,473.47016084599863,0.7065651054874573
22988,15,3,2,9,29,0.07781989276774871,472.01085347956626,0.7033595208398468
22989,15,3,3,0,0,0.06993148980625506,484.4501755738179,0.7274258286582548
22990,15,3,3,0,1,0.07560681044485734,483.27011176128764,0.724525452403379
22991,15,3,3,0,2,0.07213227649976688,482.17733244029847,0.7237673857950208
22992,15,3,3,0,3,0.079360368751104,479.2876847693522,0.719449160433559
22993,15,3,3,0,4,0.05711484344562189,484.1771488748293,0.7241280153827013
22994,15,3,3,0,5,0.079865653669436,480.7463000388174,0.7211107900177577
22995,15,3,3,0,6,0.07116115233211574,482.3779647452615,0.7235596262639552
22996,15,3,3,0,7,0.08898101557850592,480.11517231246745,0.7228727423312767
22997,15,3,3,0,8,0.07259484504473922,482.1189881471235,0.7240403648578146
22998,15,3,3,0,9,0.0702137563208722,481.01007813074585,0.7219213130795001
22999,15,3,3,0,10,0.07483779645837574,482.514789523468,0.7276395380097539
23000,15,3,3,0,11,0.07719236166149614,480.98700108279235,0.7234314843864121
23001,15,3,3,0,12,0.06859329864214181,483.6026534619814,0.7261833317682886
23002,15,3,3,0,13,0.06982901594778534,481.67262563256753,0.7227149153276923
23003,15,3,3,0,14,0.07473606600119433,483.241680387505,0.7259989860075886
23004,15,3,3,0,15,0.08631643618505602,482.10597816337423,0.7253847472866272
23005,15,3,3,0,16,0.08296178851644932,480.8623659582261,0.7225180483581917
23006,15,3,3,0,17,0.0642882898783993,486.50899410111083,0.7334946063388287
23007,15,3,3,0,18,0.09275526946572515,479.5838716485455,0.7203592463773582
23008,15,3,3,0,19,0.083524206478718,483.09662984022174,0.7255568942522954
23009,15,3,3,0,20,0.08682687361966739,480.6037276118505,0.7239128890183663
23010,15,3,3,0,21,0.07342706823112281,485.11515551517306,0.7303413232550636
23011,15,3,3,0,22,0.09287531319283791,479.8646936327394,0.7210273056710167
23012,15,3,3,0,23,0.0701409077396994,479.2810471975431,0.7153514536265372
23013,15,3,3,0,24,0.08768346609050222,481.4257585043524,0.7249351439529992
23014,15,3,3,0,25,0.08395033250498111,480.7485635831481,0.7230453767278103
23015,15,3,3,0,26,0.08184150515698344,484.175297274785,0.7306922647129097
23016,15,3,3,0,27,0.06579812901080911,482.5159650901001,0.7238979129437638
23017,15,3,3,0,28,0.07351605196302025,482.6599454104975,0.7270197332895597
23018,15,3,3,0,29,0.061187388761709115,483.67419705988294,0.726039683276177
23019,15,3,3,1,0,0.0786979748607748,482.64197008130276,0.7261603855514226
23020,15,3,3,1,1,0.07438691759261198,480.3271541408009,0.71642525537302
23021,15,3,3,1,2,0.0692047379665532,482.43824920068505,0.7247370452005321
23022,15,3,3,1,3,0.058310758522625274,481.26679853365295,0.7190665427782662
23023,15,3,3,1,4,0.08104748582793718,481.03688429620047,0.7199460912596015
23024,15,3,3,1,5,0.08294389408090534,483.6473102664802,0.7275247523784985
23025,15,3,3,1,6,0.06690818788566087,480.2085352085333,0.7163808598995333
23026,15,3,3,1,7,0.08732803740628826,480.78706804635914,0.7225306769025689
23027,15,3,3,1,8,0.07825044056264086,482.14425345983153,0.7237198696314845
23028,15,3,3,1,9,0.06993366765784297,481.9282972679039,0.7228953862571846
23029,15,3,3,1,10,0.055728166208811,480.9912594690547,0.7178886277589785
23030,15,3,3,1,11,0.05995858423139583,483.2350823799848,0.7240524600160838
23031,15,3,3,1,12,0.06953710838171505,482.36110565611835,0.7238243450756024
23032,15,3,3,1,13,0.07219621706966285,481.0493993406442,0.7212382094193237
23033,15,3,3,1,14,0.07710501503247046,482.3312542997781,0.7226701808326781
23034,15,3,3,1,15,0.0725539299982143,483.79980093288367,0.7246052812032205
23035,15,3,3,1,16,0.057636438424571,483.7439883127804,0.7258344724361837
23036,15,3,3,1,17,0.07276086872219388,480.69671505663314,0.7186832844520111
23037,15,3,3,1,18,0.08400070902543834,478.9894592459691,0.7173507822966453
23038,15,3,3,1,19,0.07352997819913433,481.96170589165513,0.7238990294863904
23039,15,3,3,1,20,0.059569640492675734,484.63139462926137,0.7300445693920073
23040,15,3,3,1,21,0.06591121342102803,479.18399572690583,0.7144793227397782
23041,15,3,3,1,22,0.08033328363373662,481.5951080187189,0.723727741329122
23042,15,3,3,1,23,0.0836293897588068,483.02020257577624,0.725020153245944
23043,15,3,3,1,24,0.07621181985939511,482.31030772598797,0.7264582278606674
23044,15,3,3,1,25,0.06387178185087782,484.0714284913747,0.7255848237865434
23045,15,3,3,1,26,0.07382121104751202,481.5578443109034,0.7215122107400767
23046,15,3,3,1,27,0.08548419594974833,483.2989475224844,0.7266015471026191
23047,15,3,3,1,28,0.0748668550096055,481.5886215974277,0.72305461733584
23048,15,3,3,1,29,0.07618520067729952,483.548168345475,0.7273396358785543
23049,15,3,3,2,0,0.061021744771515805,481.34837276715575,0.7229152353985439
23050,15,3,3,2,1,0.05633240263927925,483.12840768883734,0.7243723218892809
23051,15,3,3,2,2,0.07126751265274943,478.237126002108,0.7170835284908814
23052,15,3,3,2,3,0.06333618275675552,482.74854439311224,0.7264207445498984
23053,15,3,3,2,4,0.05911047419824857,481.87851651787213,0.7244391599108589
23054,15,3,3,2,5,0.06468354203394593,482.7439881723746,0.7233924751771564
23055,15,3,3,2,6,0.05598608383534707,485.22654213333226,0.7273694705759147
23056,15,3,3,2,7,0.07864951042186176,480.4994896811024,0.7218694671497472
23057,15,3,3,2,8,0.06455572368053815,481.8616869946281,0.7210017049898795
23058,15,3,3,2,9,0.05759188500256518,484.3372528955285,0.7292923884301
23059,15,3,3,2,10,0.0590520123463373,486.0075218482263,0.732332280896537
23060,15,3,3,2,11,0.07681915274870017,480.31053935162646,0.7205385523565133
23061,15,3,3,2,12,0.07330717129598723,478.78892499621617,0.7145018500097585
23062,15,3,3,2,13,0.062032086241284735,484.8111889836623,0.7295510146864727
23063,15,3,3,2,14,0.060000716312696774,482.8647990338809,0.7259090920123933
23064,15,3,3,2,15,0.06132233159830249,482.71205600594504,0.7269988959623103
23065,15,3,3,2,16,0.06051858985815727,483.7335287425451,0.7277965693154895
23066,15,3,3,2,17,0.05220991406292232,483.01380370753355,0.7224028454061555
23067,15,3,3,2,18,0.059962114112863986,481.7157654518184,0.7211918520683747
23068,15,3,3,2,19,0.05664329382266751,480.79690051167876,0.7172475518538645
23069,15,3,3,2,20,0.047682834709261435,481.1608670344708,0.7183260042198426
23070,15,3,3,2,21,0.06023610074737026,484.2002967452634,0.7310161573640824
23071,15,3,3,2,22,0.0505871545536029,482.3899757609818,0.7225678519843841
23072,15,3,3,2,23,0.054463126724460485,480.9356075828022,0.7213817975701814
23073,15,3,3,2,24,0.061217073521834586,480.5566993361644,0.716606361899887
23074,15,3,3,2,25,0.05566858893476162,482.2477202309692,0.7266970489863281
23075,15,3,3,2,26,0.05914736388114209,479.9612724173555,0.7180104042428798
23076,15,3,3,2,27,0.062617333506884,480.5047712021851,0.7207846170301813
23077,15,3,3,2,28,0.053497183815384465,481.40132339105685,0.7218234810925743
23078,15,3,3,2,29,0.07322977031216922,481.7847950117377,0.725360297507121
23079,15,3,3,3,0,0.07405487844860842,480.9767961395885,0.7229563156994455
23080,15,3,3,3,1,0.0655901096650495,481.97007522026655,0.7226215047277682
23081,15,3,3,3,2,0.0651973580850045,481.9791047781925,0.7251514777430933
23082,15,3,3,3,3,0.06895011873109251,482.9791988846717,0.7246805897920955
23083,15,3,3,3,4,0.07564847367524873,482.71358926429224,0.7250649190061336
23084,15,3,3,3,5,0.07323569193362618,480.04475340360705,0.7189450055573315
23085,15,3,3,3,6,0.06636950171539042,483.0367253864001,0.727942691121296
23086,15,3,3,3,7,0.07309240736245605,484.12172880502334,0.7298434565365252
23087,15,3,3,3,8,0.07257110765705829,483.9481883661925,0.7287168528984612
23088,15,3,3,3,9,0.06949296476748572,483.0150058868717,0.7287030885701657
23089,15,3,3,3,10,0.0687516933081569,480.8122759087323,0.7225161674089383
23090,15,3,3,3,11,0.0626552111318464,483.3585712509883,0.7269890705070706
23091,15,3,3,3,12,0.07347374689304893,486.23349833202656,0.7350171882982947
23092,15,3,3,3,13,0.04877568919608879,483.58035160310243,0.7246067362093852
23093,15,3,3,3,14,0.07115796544896112,482.8512750706816,0.7248941506333205
23094,15,3,3,3,15,0.07178506566452496,480.01903713724363,0.7187648148728742
23095,15,3,3,3,16,0.07939564674754497,479.6417813700056,0.7191773893302656
23096,15,3,3,3,17,0.07338904720547684,482.34056687751007,0.7262626694108641
23097,15,3,3,3,18,0.07347878110631793,481.99047609736107,0.7251488135744121
23098,15,3,3,3,19,0.07121677113209213,483.05239074419836,0.7276175315306279
23099,15,3,3,3,20,0.08808909798712994,482.4489991124155,0.7278124208175374
23100,15,3,3,3,21,0.08943887514961853,482.83843035963173,0.7275635098763636
23101,15,3,3,3,22,0.06692877736663289,483.24340794581985,0.729051575719421
23102,15,3,3,3,23,0.06507023910975973,482.56849585572945,0.7252139517691664
23103,15,3,3,3,24,0.06920216592496219,483.28690268250176,0.7278757181219003
23104,15,3,3,3,25,0.07676201282532386,483.8131289332052,0.7297719519520106
23105,15,3,3,3,26,0.06034589144456656,485.1420683056502,0.7308853161012948
23106,15,3,3,3,27,0.07080528181743416,484.6935292051464,0.7313413755141367
23107,15,3,3,3,28,0.08047227379239162,485.2654312842031,0.733100340361832
23108,15,3,3,3,29,0.06578728860520071,486.4939747222974,0.7364372169248522
23109,15,3,3,4,0,0.03389539382232341,483.081743136884,0.722910354198353
23110,15,3,3,4,1,0.07191611689575472,482.7479570680894,0.7273038222971513
23111,15,3,3,4,2,0.05731099270012278,482.4808027520332,0.7205064221352145
23112,15,3,3,4,3,0.05678373058259689,480.2593629384867,0.7193612436716545
23113,15,3,3,4,4,0.05582477879052785,483.81759466338485,0.7255958246487223
23114,15,3,3,4,5,0.05472526886355627,482.265606737082,0.7230207084355157
23115,15,3,3,4,6,0.05941694984843204,484.63510995646965,0.7271822647915949
23116,15,3,3,4,7,0.06038749888626771,479.85929658690947,0.7180120840161796
23117,15,3,3,4,8,0.06791266415250401,480.27314356241385,0.7195476823852487
23118,15,3,3,4,9,0.07738267561043759,481.8585208902801,0.7233841915064426
23119,15,3,3,4,10,0.06746143043843618,482.15743912682325,0.7227553092396457
23120,15,3,3,4,11,0.0699075896886836,482.587033922604,0.7271777867092118
23121,15,3,3,4,12,0.06387210872051732,483.62878477185245,0.7273278169570382
23122,15,3,3,4,13,0.05320564308385542,485.21834836556144,0.7291245929182585
23123,15,3,3,4,14,0.0673793482521497,481.79432087917684,0.7249016285621538
23124,15,3,3,4,15,0.06529780921290212,482.1122206801435,0.722435678227939
23125,15,3,3,4,16,0.053900076900161464,481.93239984012297,0.7229409681318352
23126,15,3,3,4,17,0.06480270377811655,484.8163734827178,0.7302369652631073
23127,15,3,3,4,18,0.06356877291757744,482.0188247438743,0.7200223276754997
23128,15,3,3,4,19,0.07475901720547588,482.47430389673315,0.724189872787282
23129,15,3,3,4,20,0.060681846719260225,479.7807947643089,0.7178069183535284
23130,15,3,3,4,21,0.07512034974304495,482.2906259116674,0.7238316719978952
23131,15,3,3,4,22,0.06970877278536945,482.69707510083964,0.7259246820765931
